battery_id,cycle_number,start_time_iso,ambient_temperature,duration_s,v_start,v_end,v_min,v_max,v_mean,v_drop,i_mean,i_min,i_max,t_start,t_end,t_min,t_max,t_mean,temp_rise,temp_rise_rate,energy_wh,re_electrolyte_ohms,rct_charge_transfer_ohms,capacity_ah,nominal_capacity_ah,soh_pct,soh_first_cycle_pct,eol_cycle_80,rul_80,eol_cycle_70,rul_70
B0006,97,2008-05-11T02:05:21,24.0,3039.05,4.1835,3.5329,2.4018,4.1836,3.4235,1.7817,-1.744,-2.0177,0.0015,24.19,34.94,24.19,40.58,33.26,16.39,0.005393,5.0358,0.071779,0.096789,1.45184,2.0,72.592,71.331,63,0,109,12
B0006,98,2008-05-11T06:55:27,24.0,3030.38,4.1817,3.539,2.4088,4.1817,3.4221,1.7729,-1.7369,-2.0199,0.0017,24.24,34.85,24.24,40.62,33.3,16.38,0.005405,4.9972,0.072177,0.097315,1.44687,2.0,72.343,71.087,63,0,109,11
B0006,99,2008-05-11T11:52:47,24.0,3021.0,4.1832,3.5455,2.4308,4.1832,3.4219,1.7524,-1.736,-2.0198,0.002,24.19,34.86,24.19,40.63,33.32,16.44,0.005442,4.9759,0.072758,0.097424,1.44138,2.0,72.069,70.818,63,0,109,10
B0006,100,2008-05-11T16:49:58,24.0,3021.75,4.1828,3.5485,2.3989,4.183,3.4196,1.784,-1.7297,-2.0153,0.0022,24.23,34.84,24.23,40.74,33.39,16.52,0.005466,4.955,0.071612,0.096183,1.43121,2.0,71.561,70.318,63,0,109,9
B0006,101,2008-05-11T21:47:12,24.0,3012.26,4.1826,3.5499,2.3814,4.1831,3.4175,1.8012,-1.7288,-2.0139,0.0006,24.22,34.88,24.22,40.82,33.42,16.6,0.005509,4.9338,0.072363,0.098006,1.42602,2.0,71.301,70.063,63,0,109,8
B0006,102,2008-05-12T02:36:58,24.0,3002.64,4.1815,3.5622,2.4599,4.1815,3.4198,1.7217,-1.7217,-2.0151,0.0019,24.22,34.67,24.21,40.73,33.4,16.51,0.005499,4.8966,0.072172,0.097544,1.42049,2.0,71.024,69.791,63,0,109,7
B0006,103,2008-05-12T12:56:34,24.0,3012.0,4.172,3.5588,2.4007,4.172,3.4171,1.7713,-1.7228,-2.0152,0.0023,24.27,35.26,24.27,41.45,33.74,17.19,0.005706,4.9122,0.073275,0.098168,1.4207,2.0,71.035,69.802,63,0,109,6
B0006,104,2008-05-12T18:59:59,24.0,3020.11,4.1884,3.5414,2.4728,4.1884,3.4305,1.7156,-1.7487,-2.0181,0.0082,25.01,35.87,25.01,41.4,34.09,16.39,0.005426,5.0273,0.072553,0.094,1.45226,2.0,72.613,71.352,63,0,109,5
B0006,105,2008-05-12T23:53:17,24.0,3002.17,4.1813,3.5573,2.4673,4.1815,3.4251,1.714,-1.7345,-2.0152,0.0002,24.82,35.56,24.82,41.37,34.0,16.55,0.005512,4.9445,0.073742,0.09682,1.43156,2.0,71.578,70.335,63,0,109,4
B0006,106,2008-05-13T04:35:25,24.0,2992.7,4.1795,3.556,2.3692,4.1795,3.4171,1.8103,-1.7272,-2.0139,0.0014,24.66,35.38,24.66,41.38,33.91,16.72,0.005586,4.8944,0.073512,0.097848,1.41502,2.0,70.751,69.522,63,0,109,3
B0006,107,2008-05-13T09:24:04,24.0,2964.47,4.1809,3.5655,2.4483,4.181,3.4175,1.7326,-1.7305,-2.0262,0.0052,24.43,35.26,24.42,41.14,33.71,16.71,0.005637,4.8558,0.073631,0.098721,1.40973,2.0,70.487,69.263,63,0,109,2
B0006,108,2008-05-13T14:20:24,24.0,2983.38,4.1827,3.5778,2.4599,4.1827,3.4182,1.7228,-1.7141,-2.0155,0.0018,24.34,34.98,24.34,41.22,33.75,16.87,0.005656,4.8369,0.074837,0.098556,1.40492,2.0,70.246,69.026,63,0,109,1
B0006,109,2008-05-13T19:04:20,24.0,2975.3,4.1797,3.5824,2.4979,4.1799,3.4203,1.6818,-1.7068,-2.0144,0.0005,24.69,35.1,24.69,41.4,34.02,16.71,0.005616,4.8053,0.074229,0.097946,1.39516,2.0,69.758,68.547,63,0,109,0
B0006,110,2008-05-13T23:59:26,24.0,2974.99,4.1822,3.5837,2.4722,4.1823,3.4193,1.71,-1.7064,-2.0154,0.0004,24.83,35.23,24.83,41.59,34.18,16.75,0.005631,4.8015,0.073593,0.097943,1.39453,2.0,69.727,68.516,63,0,109,0
B0006,111,2008-05-14T04:55:57,24.0,2966.25,4.1825,3.5856,2.4279,4.183,3.4144,1.7546,-1.7053,-2.0249,0.0027,24.57,35.03,24.57,41.44,33.98,16.86,0.005685,4.7756,0.07429,0.097828,1.38932,2.0,69.466,68.26,63,0,109,0
B0006,112,2008-05-14T09:52:22,24.0,2956.36,4.1824,3.589,2.4276,4.1825,3.4127,1.7548,-1.7046,-2.027,0.0014,24.37,34.96,24.36,41.37,33.84,17.0,0.005751,4.7535,0.074362,0.100297,1.38384,2.0,69.192,67.991,63,0,109,0
B0006,113,2008-05-14T14:35:22,24.0,2956.34,4.1795,3.5865,2.3734,4.1795,3.4104,1.8062,-1.6986,-2.0148,0.0037,24.63,35.13,24.62,41.66,34.1,17.04,0.005762,4.7338,0.073088,0.100286,1.37368,2.0,68.684,67.492,63,0,109,0
B0006,114,2008-05-14T19:31:39,24.0,2956.41,4.1824,3.5924,2.4249,4.1825,3.4144,1.7575,-1.6982,-2.0151,0.0014,24.91,35.31,24.91,41.82,34.35,16.91,0.00572,4.7373,0.073906,0.100348,1.37861,2.0,68.93,67.734,63,0,109,0
B0006,115,2008-05-15T00:27:55,24.0,2947.27,4.1827,3.5963,2.427,4.1828,3.4132,1.7557,-1.6971,-2.0152,0.0009,24.79,35.17,24.78,41.69,34.22,16.9,0.005734,4.7174,0.074065,0.099037,1.37376,2.0,68.688,67.495,63,0,109,0
B0006,116,2008-05-15T05:24:04,24.0,2937.98,4.1824,3.6002,2.4173,4.1824,3.4107,1.7651,-1.6959,-2.0162,0.0023,24.55,34.99,24.55,41.57,34.04,17.01,0.00579,4.6932,0.074341,0.100679,1.36826,2.0,68.413,67.225,63,0,109,0
B0006,117,2008-05-15T10:20:03,24.0,2929.12,4.1824,3.6043,2.4185,4.1825,3.4089,1.7639,-1.6953,-2.015,0.0029,24.33,34.87,24.32,41.46,33.89,17.14,0.005851,4.6727,0.074984,0.100381,1.3633,2.0,68.165,66.982,63,0,109,0
B0006,118,2008-05-15T15:10:59,24.0,2928.45,4.1811,3.6102,2.4809,4.1813,3.4134,1.7002,-1.689,-2.0148,0.0018,24.58,34.99,24.58,41.61,34.12,17.04,0.005818,4.6593,0.073634,0.100343,1.3581,2.0,67.905,66.726,63,0,109,0
B0006,119,2008-05-15T19:56:47,24.0,2929.38,4.1801,3.6044,2.4078,4.1805,3.4112,1.7723,-1.6892,-2.015,0.001,24.99,35.37,24.98,42.01,34.49,17.01,0.005808,4.6601,0.074957,0.098675,1.35327,2.0,67.663,66.489,63,0,109,0
B0006,120,2008-05-16T16:54:59,24.0,2946.03,4.1636,3.5929,2.4332,4.1636,3.4155,1.7303,-1.7102,-2.0149,0.0022,25.17,35.36,25.14,41.62,34.24,16.45,0.005584,4.757,0.075133,0.099885,1.38416,2.0,69.208,68.006,63,0,109,0
B0006,121,2008-05-16T21:37:39,24.0,2955.44,4.19,3.5863,2.4408,4.19,3.423,1.7492,-1.7302,-2.0219,0.0009,25.17,35.89,25.17,41.8,34.41,16.63,0.005628,4.8432,0.075133,0.099885,1.40515,2.0,70.257,69.038,63,0,109,0
B0006,122,2008-05-17T02:32:13,24.0,2937.62,4.1823,3.5994,2.3961,4.1824,3.4148,1.7863,-1.7152,-2.014,0.0023,24.82,35.41,24.82,41.65,34.16,16.83,0.00573,4.7548,0.075928,0.10033,1.37872,2.0,68.936,67.739,63,0,109,0
B0006,123,2008-05-17T07:25:19,24.0,2929.08,4.182,3.6133,2.4493,4.1821,3.4144,1.7327,-1.7013,-2.0142,0.0018,24.46,34.87,24.45,41.36,33.88,16.9,0.00577,4.6954,0.075509,0.101161,1.36827,2.0,68.413,67.225,63,0,109,0
B0006,124,2008-05-17T12:21:15,24.0,2918.38,4.1827,3.6129,2.3842,4.1827,3.4092,1.7985,-1.7004,-2.0142,0.0024,24.32,34.9,24.32,41.43,33.84,17.11,0.005863,4.6687,0.07461,0.101459,1.35732,2.0,67.866,66.687,63,0,109,0
B0006,125,2008-05-17T17:15:37,24.0,2919.81,4.1823,3.6231,2.4441,4.1823,3.4119,1.7382,-1.6874,-2.014,0.0011,24.3,34.62,24.3,41.34,33.82,17.04,0.005837,4.6344,0.07488,0.100603,1.35249,2.0,67.625,66.451,63,0,109,0
B0006,126,2008-05-17T22:10:51,24.0,2900.42,4.1824,3.6225,2.4296,4.1824,3.4094,1.7528,-1.6919,-2.0148,0.0017,24.26,34.75,24.26,41.38,33.81,17.12,0.005901,4.6135,0.075281,0.102545,1.34741,2.0,67.37,66.201,63,0,109,0
B0006,127,2008-05-18T03:05:19,24.0,2901.38,4.1821,3.6263,2.4102,4.1821,3.4082,1.7718,-1.6853,-2.0142,0.002,24.23,34.61,24.23,41.38,33.8,17.14,0.005909,4.5924,0.074996,0.101387,1.33701,2.0,66.85,65.69,63,0,109,0
B0006,128,2008-05-18T08:00:50,24.0,2901.19,4.1823,3.6309,2.4099,4.1823,3.4074,1.7724,-1.6787,-2.0146,0.008,24.08,34.38,24.08,41.31,33.7,17.22,0.005936,4.5695,0.076359,0.101432,1.33124,2.0,66.562,65.406,63,0,109,0
B0006,129,2008-05-18T12:44:48,24.0,2891.64,4.1796,3.6367,2.4539,4.1797,3.4086,1.7257,-1.6712,-2.0134,0.001,24.03,34.22,24.03,41.2,33.64,17.17,0.005938,4.5326,0.074777,0.102809,1.32593,2.0,66.297,65.145,63,0,109,0
B0006,130,2008-05-18T17:36:29,24.0,2882.91,4.1814,3.6336,2.394,4.1814,3.4048,1.7874,-1.6769,-2.014,0.0013,24.04,34.4,24.04,41.33,33.69,17.29,0.005999,4.5318,0.076011,0.102075,1.32158,2.0,66.079,64.932,63,0,109,0
B0006,131,2008-05-18T22:31:45,24.0,2883.26,4.1819,3.6409,2.4513,4.1821,3.4081,1.7305,-1.6701,-2.0139,0.0019,24.07,34.27,24.07,41.3,33.71,17.23,0.005977,4.5142,0.076323,0.102432,1.32123,2.0,66.061,64.914,63,0,109,0
B0006,132,2008-05-19T03:27:07,24.0,2882.97,4.1821,3.6463,2.475,4.1821,3.4092,1.707,-1.6635,-2.0137,0.0048,24.0,34.1,24.0,41.24,33.65,17.24,0.00598,4.4941,0.074995,0.102596,1.31565,2.0,65.782,64.64,63,0,109,0
B0006,133,2008-05-19T15:34:33,24.0,2891.66,4.1688,3.6432,2.4569,4.1688,3.4111,1.7119,-1.6646,-2.0145,0.0017,24.67,34.35,24.66,41.36,33.98,16.7,0.005775,4.5162,0.076559,0.103018,1.3209,2.0,66.045,64.898,63,0,109,0
B0006,134,2008-05-19T20:59:48,24.0,2901.25,4.1901,3.6301,2.4382,4.1901,3.4167,1.7519,-1.6918,-2.0138,0.0011,24.81,34.64,24.81,40.89,33.82,16.09,0.005545,4.6221,0.076559,0.103018,1.34743,2.0,67.372,66.202,63,0,109,0
B0006,135,2008-05-20T01:16:42,24.0,2891.7,4.187,3.6444,2.4946,4.1872,3.417,1.6923,-1.6712,-2.0133,0.0016,24.57,34.13,24.57,40.65,33.61,16.08,0.005562,4.5423,0.076559,0.103018,1.32601,2.0,66.301,65.15,63,0,109,0
B0006,136,2008-05-20T06:12:06,24.0,2883.02,4.1821,3.6477,2.4367,4.1823,3.4106,1.7454,-1.6633,-2.0139,0.0018,24.32,33.89,24.31,40.58,33.47,16.27,0.005643,4.4949,0.076278,0.102093,1.31012,2.0,65.506,64.369,63,0,109,0
B0006,137,2008-05-20T11:07:23,24.0,2873.45,4.1822,3.6548,2.4859,4.1823,3.4113,1.6964,-1.6559,-2.0142,0.0011,24.0,33.56,24.0,40.32,33.21,16.32,0.005679,4.4578,0.076281,0.10123,1.30522,2.0,65.261,64.128,63,0,109,0
B0006,138,2008-05-20T15:57:27,24.0,2874.03,4.1811,3.6498,2.3958,4.1814,3.4081,1.7854,-1.6561,-2.0141,0.0011,24.36,33.98,24.36,40.78,33.58,16.42,0.005713,4.4574,0.075591,0.1017,1.30041,2.0,65.02,63.891,63,0,109,0
B0006,139,2008-05-20T20:50:39,24.0,2874.23,4.1819,3.6548,2.4505,4.1821,3.4126,1.7314,-1.6493,-2.0148,0.0035,24.62,33.99,24.62,40.86,33.76,16.24,0.005649,4.4427,0.074369,0.101951,1.30024,2.0,65.012,63.883,63,0,109,0
B0006,140,2008-05-21T01:39:38,24.0,2864.98,4.1811,3.6552,2.3942,4.1812,3.4077,1.7869,-1.6481,-2.0149,0.0007,24.36,33.8,24.36,40.75,33.57,16.39,0.005719,4.4169,0.075549,0.103391,1.28951,2.0,64.475,63.356,63,0,109,0
B0006,141,2008-05-21T06:24:27,24.0,2855.09,4.1798,3.6609,2.4304,4.1802,3.4073,1.7495,-1.6403,-2.0139,0.0021,24.06,33.4,24.06,40.47,33.27,16.41,0.005749,4.3781,0.075438,0.101902,1.27925,2.0,63.963,62.852,63,0,109,0
B0006,142,2008-05-21T11:18:06,24.0,2855.62,4.1816,3.6666,2.4756,4.1816,3.4093,1.7061,-1.6339,-2.0148,0.0012,23.84,33.17,23.84,40.28,33.13,16.44,0.005758,4.3593,0.075283,0.102128,1.27921,2.0,63.96,62.85,63,0,109,0
B0006,143,2008-05-21T16:10:21,24.0,2855.59,4.1815,3.6648,2.4467,4.1819,3.4095,1.7348,-1.634,-2.0145,0.002,24.12,33.53,24.12,40.64,33.44,16.52,0.005786,4.3608,0.075043,0.102348,1.27404,2.0,63.702,62.596,63,0,109,0
B0006,144,2008-05-21T21:02:09,24.0,2847.44,4.1816,3.6671,2.4607,4.1817,3.4103,1.7209,-1.6325,-2.0149,0.004,24.25,33.48,24.25,40.64,33.48,16.39,0.005757,4.3433,0.074931,0.103165,1.27413,2.0,63.706,62.6,63,0,109,0
B0006,145,2008-05-22T01:42:59,24.0,2847.36,4.1787,3.6711,2.462,4.1787,3.4093,1.7167,-1.6193,-2.015,0.0014,23.97,33.05,23.97,40.39,33.22,16.41,0.005765,4.3028,0.075559,0.101716,1.26376,2.0,63.188,62.091,63,0,109,0
B0006,146,2008-05-22T06:32:40,24.0,2837.33,4.1811,3.6755,2.4999,4.1811,3.4094,1.6812,-1.6178,-2.0151,0.0037,23.68,32.8,23.68,40.15,32.99,16.47,0.005806,4.2814,0.075291,0.103991,1.25814,2.0,62.907,61.815,63,0,109,0
B0006,147,2008-05-22T11:23:22,24.0,2837.28,4.1812,3.6729,2.4062,4.1812,3.4039,1.7751,-1.6181,-2.0157,0.0014,23.53,32.88,23.52,40.26,32.97,16.73,0.005896,4.2766,0.076959,0.102781,1.25326,2.0,62.663,61.575,63,0,109,0
B0006,148,2008-05-22T16:17:58,24.0,2838.51,4.1821,3.6729,2.4092,4.1821,3.4066,1.7729,-1.6181,-2.0142,0.0088,23.9,33.21,23.9,40.65,33.31,16.75,0.005902,4.2803,0.075825,0.104106,1.25323,2.0,62.662,61.574,63,0,109,0
B0006,149,2008-05-22T20:59:50,24.0,2828.33,4.1795,3.6764,2.4705,4.1795,3.4096,1.7089,-1.6104,-2.0163,0.0019,23.93,33.01,23.93,40.41,33.23,16.48,0.005828,4.2466,0.075912,0.104944,1.24809,2.0,62.404,61.321,63,0,109,0
B0006,150,2008-05-23T12:13:16,24.0,2838.26,4.1642,3.6787,2.4997,4.1642,3.4094,1.6646,-1.6116,-2.015,0.0007,23.56,32.83,23.56,40.5,33.12,16.93,0.005966,4.2624,0.076293,0.106471,1.25344,2.0,62.672,61.584,63,0,109,0
B0006,151,2008-05-23T20:14:29,24.0,2864.55,4.1892,3.666,2.484,4.1892,3.4195,1.7053,-1.642,-2.0181,0.0011,24.18,33.96,24.18,41.36,33.78,17.17,0.005996,4.411,0.074449,0.097635,1.2898,2.0,64.49,63.371,63,0,109,0
B0006,152,2008-05-24T01:09:21,24.0,2846.39,4.1807,3.6735,2.4675,4.1808,3.4152,1.7131,-1.6195,-2.0143,0.0006,24.14,33.67,24.14,41.38,33.81,17.24,0.006057,4.3093,0.075288,0.101313,1.26354,2.0,63.177,62.08,63,0,109,0
B0006,153,2008-05-24T06:00:20,24.0,2837.97,4.181,3.6793,2.4946,4.1812,3.4155,1.6864,-1.6049,-2.0138,0.0058,23.96,33.29,23.96,41.21,33.64,17.25,0.006077,4.252,0.075251,0.102631,1.24798,2.0,62.399,61.315,63,0,109,0
B0006,154,2008-05-24T10:42:50,24.0,2838.16,4.1796,3.681,2.4577,4.1798,3.413,1.7219,-1.5916,-2.0149,0.0023,23.85,33.07,23.85,41.21,33.58,17.35,0.006114,4.2094,0.075796,0.103376,1.23212,2.0,61.606,60.536,63,0,109,0
B0006,155,2008-05-24T15:31:10,24.0,2829.84,4.1807,3.6816,2.4099,4.1808,3.4095,1.7708,-1.5901,-2.0149,0.001,23.75,33.06,23.75,41.28,33.56,17.53,0.006194,4.1867,0.076343,0.104594,1.22711,2.0,61.356,60.29,63,0,109,0
B0006,156,2008-05-24T20:21:13,24.0,2829.62,4.1814,3.6871,2.4794,4.1814,3.4138,1.7019,-1.5768,-2.0148,0.0009,23.72,32.81,23.72,41.16,33.51,17.44,0.006163,4.1525,0.075486,0.104157,1.22174,2.0,61.087,60.026,63,0,109,0
B0006,157,2008-05-25T01:06:49,24.0,2819.44,4.1804,3.6866,2.4346,4.1806,3.4109,1.7458,-1.5753,-2.0155,0.0012,23.76,32.86,23.76,41.23,33.54,17.47,0.006196,4.1299,0.075678,0.104989,1.2111,2.0,60.555,59.504,63,0,109,0
B0006,158,2008-05-25T05:57:17,24.0,2819.58,4.1813,3.6887,2.4257,4.1814,3.4106,1.7556,-1.5685,-2.0148,0.0017,23.66,32.72,23.66,41.21,33.5,17.55,0.006225,4.109,0.076397,0.106256,1.20562,2.0,60.281,59.234,63,0,109,0
B0006,159,2008-05-25T10:51:37,24.0,2810.67,4.1819,3.6894,2.4179,4.1819,3.4097,1.764,-1.5671,-2.0146,0.0027,23.66,32.77,23.65,41.27,33.52,17.61,0.006266,4.0907,0.075541,0.103252,1.20089,2.0,60.045,59.002,63,0,109,0
B0006,160,2008-05-25T15:37:08,24.0,2811.49,4.1794,3.6916,2.4542,4.1796,3.4129,1.7253,-1.5538,-2.0148,0.0021,23.72,32.6,23.72,41.24,33.53,17.51,0.006229,4.0566,0.077586,0.104731,1.19059,2.0,59.53,58.496,63,0,109,0
B0006,161,2008-05-25T20:23:04,24.0,2802.42,4.1804,3.6925,2.4636,4.1806,3.4135,1.7168,-1.5522,-2.014,0.0031,23.76,32.62,23.75,41.24,33.57,17.48,0.006237,4.0383,0.079141,0.104106,1.18518,2.0,59.259,58.23,63,0,109,0
B0006,162,2008-05-26T01:13:02,24.0,2801.62,4.1814,3.6939,2.4704,4.1814,3.4144,1.711,-1.5453,-2.014,0.002,23.81,32.55,23.81,41.28,33.6,17.48,0.006238,4.0185,0.077035,0.104303,1.17967,2.0,58.984,57.959,63,0,109,0
B0006,163,2008-05-26T06:01:08,24.0,2802.03,4.1808,3.6946,2.4358,4.1808,3.4124,1.7451,-1.5387,-2.0165,0.0039,23.71,32.43,23.71,41.28,33.54,17.57,0.00627,3.997,0.075587,0.10545,1.1746,2.0,58.73,57.71,63,0,109,0
B0006,164,2008-05-26T10:44:38,24.0,2793.39,4.1697,3.6963,2.4812,4.1697,3.4148,1.6885,-1.517,-2.0193,0.0022,23.71,32.11,23.71,41.15,33.47,17.44,0.006244,3.9243,0.0768,0.105058,1.15382,2.0,57.691,56.689,63,0,109,0
B0006,165,2008-05-26T15:30:43,24.0,2793.39,4.1803,3.6972,2.4915,4.1803,3.4166,1.6887,-1.5239,-2.0146,0.002,23.79,32.3,23.79,41.26,33.58,17.47,0.006254,3.946,0.077734,0.105526,1.1644,2.0,58.22,57.209,63,0,109,0
B0006,166,2008-05-26T20:21:04,24.0,2792.49,4.1812,3.6967,2.409,4.1812,3.4121,1.7721,-1.5238,-2.0162,0.0004,23.8,32.42,23.8,41.46,33.66,17.66,0.006322,3.9393,0.076498,0.106684,1.1588,2.0,57.94,56.934,63,0,109,0
B0006,167,2008-05-27T15:52:41,24.0,2802.02,4.1575,3.6931,2.4758,4.1576,3.4197,1.6818,-1.5391,-2.0137,-0.0004,24.7,32.37,24.7,41.12,33.73,16.42,0.005859,4.0086,0.076934,0.105898,1.17497,2.0,58.749,57.729,63,0,109,0
B0006,168,2008-05-27T20:45:42,24.0,2820.39,4.1885,3.6918,2.416,4.1885,3.4235,1.7725,-1.5427,-2.0149,0.0032,24.91,32.19,24.91,41.36,33.89,16.45,0.005834,4.053,0.076934,0.105898,1.18568,2.0,59.284,58.254,63,0,109,0
