battery_id,cycle_number,start_time_iso,ambient_temperature,duration_s_scaled,v_start_scaled,v_end_scaled,v_min_scaled,v_max_scaled,v_mean_scaled,v_drop_scaled,v_std_scaled,voltage_slope_scaled,v_skew_scaled,dc_internal_resistance_scaled,i_mean_scaled,i_min_scaled,i_max_scaled,t_start_scaled,t_end_scaled,t_min_scaled,t_max_scaled,t_mean_scaled,temp_rise_scaled,temp_rise_rate_scaled,temp_std_scaled,energy_wh_scaled,capacity_ah,nominal_capacity_ah,soh_pct,soh_first_cycle_pct,eol_cycle_80,rul_80,eol_cycle_70,rul_70
B0005,76,2008-05-05T05:28:13,24.0,-0.03011,1.1205,0.37745,1.03958,1.11898,0.5664,-1.01781,-0.85966,-0.37908,0.45284,-0.83384,-0.30764,-0.34003,0.637,-0.71438,0.19744,-0.70877,-0.17203,-0.3988,0.09068,-0.01521,-0.05904,0.14328,1.58579,2.0,79.289,85.419,75,0,125,49.0
B0005,77,2008-05-05T11:41:31,24.0,-0.03194,1.29038,0.37335,0.88422,1.28974,0.50621,-0.84098,-0.56272,-0.3675,0.36655,-0.77748,-0.30336,0.1397,-0.09079,-0.64898,0.10206,-0.66511,-0.33058,-0.53875,-0.0975,-0.11164,-0.19028,0.13369,1.58494,2.0,79.247,85.373,75,0,125,48.0
B0005,78,2008-05-05T20:40:08,24.0,-0.03523,1.38098,0.31783,1.08549,1.38081,0.61017,-1.04607,-0.77482,-0.29338,0.54191,-0.90804,-0.40776,0.1397,0.7583,0.57178,0.56535,0.57898,-0.01347,0.05602,-0.22841,-0.17769,-0.32637,0.18918,1.59553,2.0,79.776,85.943,75,0,125,47.0
B0005,79,2008-05-06T01:38:46,24.0,-0.10448,1.05255,0.38563,1.20105,1.05068,0.52628,-1.19222,-0.98692,-0.37677,0.60383,-0.77655,-0.29224,0.21351,0.21245,-0.84517,-0.00014,-0.86155,-0.34643,-0.55041,-0.04841,-0.04559,-0.15382,0.09322,1.57473,2.0,78.737,84.823,75,0,125,46.0
B0005,80,2008-05-06T06:37:06,24.0,-0.14002,1.08652,0.41193,1.19722,1.08483,0.47338,-1.18576,-0.97631,-0.40225,0.59344,-0.69671,-0.24004,-0.34003,0.5157,-1.73894,-0.17047,-1.7346,-0.47328,-0.85363,0.1725,0.08519,0.0406,0.04651,1.5649,2.0,78.245,84.294,75,0,125,45.0
B0005,81,2008-05-06T11:25:21,24.0,-0.13722,1.1205,0.41631,1.08702,1.11898,0.44785,-1.06626,-0.84906,-0.40688,0.51635,-0.66947,-0.1887,-0.63525,0.45505,-1.52095,-0.11597,-1.53816,-0.3068,-0.66703,0.2625,0.1301,0.12809,0.02351,1.55977,2.0,77.988,84.017,75,0,125,44.0
B0005,82,2008-05-06T16:23:36,24.0,-0.14311,1.04122,0.38884,0.84672,1.0393,0.42049,-0.81917,-0.54151,-0.37329,0.34978,-0.69953,-0.19041,-0.04481,-0.21209,-0.47459,0.28601,-0.46868,0.14508,-0.09559,0.32795,0.16973,0.17183,0.022,1.55948,2.0,77.974,84.002,75,0,125,43.0
B0005,83,2008-05-06T21:21:49,24.0,-0.17483,1.06387,0.39527,0.96534,1.06206,0.44238,-0.94272,-0.62635,-0.37445,0.45324,-0.72583,-0.18442,-1.04118,2.15323,0.26659,0.36096,0.27341,0.22436,0.1843,0.13159,0.08387,0.03574,0.00408,1.55469,2.0,77.734,83.744,75,0,125,42.0
B0005,84,2008-05-07T02:17:25,24.0,-0.17853,1.0299,0.40112,0.74571,1.02791,0.37854,-0.71259,-0.37183,-0.3814,0.29585,-0.70798,-0.13137,-3.07082,-0.33339,0.005,0.22469,0.0115,0.2085,0.07934,0.20523,0.12746,0.10136,-0.02563,1.54887,2.0,77.444,83.43,75,0,125,41.0
B0005,85,2008-05-07T07:04:02,24.0,-0.25343,1.14315,0.42829,0.99442,1.14175,0.37672,-0.96694,-0.61575,-0.39762,0.4812,-0.64036,-0.11768,-0.19242,1.12219,-0.45279,0.04074,-0.44685,0.01824,-0.18888,0.18068,0.1552,0.05761,-0.07153,1.53824,2.0,76.912,82.857,75,0,125,40.0
B0005,86,2008-05-07T12:01:49,24.0,-0.29019,0.99592,0.46073,1.14825,0.99376,0.34936,-1.14055,-0.80664,-0.43815,0.57946,-0.58588,-0.06035,-1.3733,-0.27274,-1.17216,-0.22498,-1.16712,-0.18788,-0.48044,0.24614,0.20804,0.14753,-0.11801,1.52791,2.0,76.396,82.301,75,0,125,39.0
B0005,87,2008-05-07T16:59:29,24.0,-0.28755,0.98459,0.43268,0.8253,0.98238,0.30011,-0.8006,-0.43546,-0.40225,0.35457,-0.59622,-0.06463,-0.00791,0.1518,-0.77978,0.08162,-0.77425,0.16886,-0.13057,0.45886,0.32032,0.32494,-0.11812,1.52853,2.0,76.426,82.334,75,0,125,38.0
B0005,88,2008-05-07T21:56:09,24.0,-0.28848,1.0299,0.46336,1.23549,1.02791,0.37854,-1.23017,-0.90208,-0.44047,0.66015,-0.63942,-0.00815,-0.11862,0.21245,0.07039,0.1225,0.07698,0.31156,0.23095,0.28704,0.22917,0.19614,-0.13593,1.52265,2.0,76.132,82.018,75,0,125,37.0
B0005,89,2008-05-08T02:53:49,24.0,-0.3261,1.05255,0.46687,1.25079,1.05068,0.36577,-1.24471,-0.89147,-0.43699,0.67893,-0.6366,-0.00302,-0.37693,0.69765,0.20119,0.15656,0.20793,0.3512,0.30092,0.28704,0.24767,0.21558,-0.15847,1.51749,2.0,75.874,81.74,75,0,125,36.0
B0005,90,2008-05-09T12:25:07,24.0,0.19395,3.8499,0.39995,1.22248,3.86243,0.58282,-1.01458,-0.20216,-0.36287,0.92978,-0.66008,-0.2332,-0.15552,-0.21209,-0.1912,0.3337,-0.20676,0.18472,0.07934,0.27068,-0.03898,0.13052,0.2278,1.60582,2.0,80.291,86.498,75,0,125,35.0
B0005,91,2008-05-09T20:28:09,24.0,-0.18943,1.3017,0.30906,0.74035,1.30112,0.47521,-0.68756,-0.23397,-0.25284,0.3326,-0.90804,-0.28882,-0.37693,0.637,1.13856,0.84469,1.12463,0.52561,0.63913,0.12341,0.08651,0.00171,0.0501,1.56385,2.0,78.192,84.237,75,0,125,34.0
B0005,92,2008-05-10T01:21:56,24.0,-0.22468,1.0752,0.35582,0.75719,1.07345,0.42231,-0.72309,-0.32941,-0.31307,0.35617,-0.81975,-0.17672,0.21351,-0.09079,1.16035,0.66755,1.16829,0.56525,0.65079,0.14795,0.12085,0.06004,-0.02101,1.54809,2.0,77.405,83.388,75,0,125,33.0
B0005,93,2008-05-10T06:18:12,24.0,-0.25831,1.0752,0.43151,1.27069,1.07345,0.45332,-1.26409,-0.98692,-0.40341,0.72926,-0.76997,-0.06634,-0.26623,-0.09079,0.63717,0.26557,0.62263,0.33534,0.41755,0.10704,0.11425,0.06004,-0.0861,1.53238,2.0,76.619,82.542,75,0,125,32.0
B0005,94,2008-05-10T11:16:04,24.0,-0.29719,1.01857,0.41251,0.77632,1.01653,0.3293,-0.74731,-0.35062,-0.37329,0.36655,-0.71644,-0.06035,-0.48764,0.81894,0.13579,0.24513,0.0988,0.34327,0.25428,0.31159,0.24371,0.19614,-0.11905,1.52695,2.0,76.348,82.25,75,0,125,31.0
B0005,95,2008-05-10T16:11:56,24.0,-0.33061,1.0299,0.44904,1.0656,1.02791,0.34571,-1.05092,-0.71119,-0.41383,0.57946,-0.66947,-0.00216,-0.00791,-0.39404,-0.1258,0.0748,-0.11946,0.25607,0.14932,0.31977,0.26748,0.22287,-0.16044,1.51696,2.0,75.848,81.711,75,0,125,30.0
B0005,96,2008-05-10T21:07:54,24.0,-0.36721,1.01857,0.44378,0.93167,1.01653,0.30194,-0.91042,-0.5097,-0.39993,0.4824,-0.6629,0.00297,-0.67215,0.5157,0.005,0.15656,0.0115,0.36706,0.24261,0.37704,0.32032,0.28606,-0.18495,1.5119,2.0,75.595,81.439,75,0,125,29.0
B0005,97,2008-05-11T02:05:21,24.0,-0.3679,0.99592,0.45898,0.95233,0.99376,0.28917,-0.93383,-0.54151,-0.41962,0.50317,-0.62627,0.05345,-1.44711,0.69765,0.04859,0.08162,0.05515,0.38291,0.28926,0.37704,0.319,0.2812,-0.20854,1.50656,2.0,75.328,81.151,75,0,125,28.0
B0005,98,2008-05-11T06:55:27,24.0,-0.40316,1.01857,0.45255,0.79545,1.01653,0.2454,-0.76669,-0.31881,-0.40341,0.4025,-0.61594,0.06201,-0.26623,0.09115,0.11399,0.13612,0.12063,0.45426,0.33591,0.42613,0.36788,0.32008,-0.2327,1.50155,2.0,75.077,80.881,75,0,125,27.0
B0005,99,2008-05-11T11:52:47,24.0,-0.4413,0.95062,0.49609,1.27911,0.94823,0.30011,-1.28185,-0.92329,-0.45553,0.73485,-0.59246,0.12105,-2.14826,0.5157,0.04859,-0.03421,0.05515,0.35913,0.30092,0.36068,0.35203,0.28849,-0.27444,1.49084,2.0,74.542,80.305,75,0,125,26.0
B0005,100,2008-05-11T16:49:58,24.0,-0.43825,0.97327,0.50778,1.26916,0.97099,0.28552,-1.26974,-0.90208,-0.47058,0.72646,-0.57555,0.17411,-0.45074,-0.75793,0.13579,-0.06827,0.14246,0.42255,0.38256,0.37704,0.36127,0.31522,-0.29629,1.48587,2.0,74.293,80.037,75,0,125,25.0
B0005,101,2008-05-11T21:47:12,24.0,-0.47684,0.96194,0.50691,1.21559,0.95961,0.25452,-1.21322,-0.80664,-0.46248,0.68891,-0.5455,0.18352,-0.67215,0.45505,0.11399,-0.05465,0.12063,0.45426,0.39422,0.42613,0.40883,0.34924,-0.32172,1.48041,2.0,74.021,79.743,75,0,125,24.0
B0005,102,2008-05-12T02:36:58,24.0,-0.51596,0.99592,0.50983,1.20794,0.99376,0.23446,-1.20272,-0.76422,-0.45668,0.6965,-0.52108,0.18609,-0.19242,0.2731,0.09219,-0.05465,0.0988,0.46219,0.39422,0.4425,0.44053,0.37112,-0.34508,1.47521,2.0,73.76,79.462,75,0,125,23.0
B0005,103,2008-05-12T12:56:34,24.0,-0.4779,0.407,0.45752,0.78933,0.40181,0.14509,-0.80383,-0.35062,-0.41615,0.41928,-0.54738,0.12533,-0.11862,-0.27274,0.28839,0.12931,0.29524,0.57317,0.47586,0.48341,0.44053,0.41972,-0.30623,1.4859,2.0,74.295,80.038,75,0,125,22.0
B0005,104,2008-05-12T18:59:59,24.0,-0.44492,1.57351,0.43122,0.973,1.57433,0.29829,-0.91365,-0.39304,-0.34781,0.6238,-0.66196,0.06629,-1.44711,1.18284,1.85793,0.54491,1.8449,0.90614,1.16392,0.23795,0.28994,0.17912,-0.24784,1.49609,2.0,74.805,80.587,75,0,125,21.0
B0005,105,2008-05-12T23:53:17,24.0,-0.51787,1.0299,0.45693,0.85897,1.02791,0.20527,-0.8329,-0.31881,-0.38603,0.50117,-0.60185,0.13218,-0.52454,0.637,1.40015,0.42228,1.40838,0.90614,1.02398,0.40977,0.42204,0.33709,-0.3208,1.4808,2.0,74.04,79.764,75,0,125,20.0
B0005,106,2008-05-13T04:35:25,24.0,-0.55638,1.0299,0.49142,1.06866,1.02791,0.20892,-1.05334,-0.57333,-0.4231,0.64657,-0.55019,0.19293,-0.45074,-0.63664,1.05136,0.20425,1.03733,0.77929,0.87237,0.40977,0.44846,0.35167,-0.36797,1.46975,2.0,73.488,79.169,75,0,125,19.0
B0005,107,2008-05-13T09:24:04,24.0,-0.67117,0.37303,0.49434,0.97529,0.36766,0.1159,-1.00328,-0.56272,-0.42657,0.53033,-0.48069,0.21432,-4.03029,2.15323,0.50638,0.08843,0.5135,0.66038,0.6158,0.49159,0.55678,0.42458,-0.44173,1.4539,2.0,72.695,78.315,75,0,125,18.0
B0005,108,2008-05-13T14:20:24,24.0,-0.59428,0.91664,0.53233,1.19416,0.91408,0.16332,-1.19465,-0.74301,-0.47406,0.70529,-0.4497,0.30417,-0.22932,-0.15144,0.37558,-0.08871,0.38254,0.66831,0.65079,0.54886,0.54225,0.4659,-0.43849,1.45415,2.0,72.707,78.328,75,0,125,17.0
B0005,109,2008-05-13T19:04:20,24.0,-0.62713,0.98459,0.49522,0.80616,0.98238,0.10678,-0.78042,-0.23397,-0.41499,0.47521,-0.48257,0.25711,-0.15552,0.5157,1.11676,0.25876,1.08098,0.9537,1.00065,0.56522,0.57527,0.49263,-0.43722,1.45502,2.0,72.751,78.375,75,0,125,16.0
B0005,110,2008-05-13T23:59:26,24.0,-0.62839,0.84869,0.50808,0.8628,0.84578,0.10314,-0.84986,-0.32941,-0.43699,0.50357,-0.47224,0.31529,-0.45074,0.81894,1.40015,0.24513,1.40838,1.06469,1.16392,0.57341,0.57527,0.48534,-0.46231,1.44904,2.0,72.452,78.053,75,0,125,15.0
B0005,111,2008-05-14T04:55:57,24.0,-0.66393,0.92797,0.55104,1.26763,0.92546,0.13414,-1.27136,-0.78543,-0.48448,0.76521,-0.39146,0.3769,-4.58382,1.18284,0.83337,-0.10234,0.81907,0.77929,0.84904,0.49159,0.55546,0.43673,-0.50578,1.43867,2.0,71.934,77.494,75,0,125,14.0
B0005,112,2008-05-14T09:52:22,24.0,-0.70415,0.90532,0.5522,1.2286,0.90269,0.09949,-1.23179,-0.7324,-0.47869,0.74923,-0.36329,0.37947,-3.07082,-0.33339,0.39738,-0.13641,0.38254,0.71587,0.69744,0.59795,0.63604,0.53638,-0.53041,1.43345,2.0,71.672,77.213,75,0,125,13.0
B0005,113,2008-05-14T14:35:22,24.0,-0.70423,0.92797,0.53029,0.88805,0.92546,0.04842,-0.87085,-0.32941,-0.44858,0.53792,-0.39428,0.38032,-0.11862,-0.09079,0.96416,0.08162,0.95003,0.99334,1.02398,0.67159,0.67567,0.57526,-0.53307,1.4334,2.0,71.67,77.21,75,0,125,12.0
B0005,114,2008-05-14T19:31:39,24.0,-0.70395,0.82604,0.54957,1.15437,0.82301,0.09584,-1.15912,-0.65817,-0.47753,0.71008,-0.39804,0.4368,-0.34003,0.2731,1.57454,0.11568,1.58299,1.12018,1.30387,0.56522,0.61886,0.49506,-0.5518,1.42806,2.0,71.403,76.923,75,0,125,11.0
B0005,115,2008-05-15T00:27:55,24.0,-0.74111,0.89399,0.55454,1.16814,0.89131,0.07213,-1.16881,-0.63696,-0.47406,0.72127,-0.37644,0.44536,-2.88631,-0.27274,1.29115,0.03392,1.29924,1.03298,1.16392,0.57341,0.6466,0.52666,-0.57538,1.42292,2.0,71.146,76.646,75,0,125,10.0
B0005,116,2008-05-15T05:24:04,24.0,-0.77889,0.82604,0.55542,1.05259,0.82301,0.01741,-1.05172,-0.48849,-0.47058,0.65216,-0.30881,0.45477,-0.08171,0.87959,0.81157,-0.07509,0.81907,0.92992,0.954,0.65522,0.7153,0.59713,-0.60325,1.41743,2.0,70.871,76.35,75,0,125,9.0
B0005,117,2008-05-15T10:20:03,24.0,-0.81492,0.87134,0.55893,1.0082,0.86854,-0.02454,-1.00166,-0.41425,-0.46595,0.63099,-0.25434,0.45905,-1.15189,0.45505,0.33198,-0.15003,0.31706,0.85857,0.77907,0.76159,0.79455,0.69191,-0.62764,1.41241,2.0,70.62,76.08,75,0,125,8.0
B0005,118,2008-05-15T15:10:59,24.0,-0.81764,0.90532,0.54081,0.77861,0.90269,-0.05189,-0.757,-0.15974,-0.44047,0.50077,-0.29003,0.45734,-0.56145,-0.51534,0.89876,0.06118,0.90637,1.0964,1.08229,0.79431,0.81701,0.72351,-0.62764,1.41258,2.0,70.629,76.089,75,0,125,7.0
B0005,119,2008-05-15T19:56:47,24.0,-0.81386,0.89399,0.56302,1.15896,0.89131,0.032,-1.15912,-0.61575,-0.47058,0.74284,-0.32948,0.5121,-0.45074,0.2731,1.79253,0.13612,1.7576,1.25495,1.46714,0.6225,0.71662,0.58741,-0.64175,1.4076,2.0,70.38,75.821,75,0,125,6.0
B0005,120,2008-05-16T16:54:59,24.0,-0.74616,0.04459,0.48996,0.97682,0.03754,0.02471,-1.0275,-0.54151,-0.41615,0.61342,-0.42809,0.33241,-0.19242,1.06154,2.07592,0.25876,2.08499,1.04091,1.28054,0.29523,0.49601,0.35411,-0.53249,1.43339,2.0,71.67,77.21,75,0,125,5.0
B0005,121,2008-05-16T21:37:39,24.0,-0.70789,1.38098,0.47827,0.90029,1.38081,0.09766,-0.85147,-0.26579,-0.36171,0.65895,-0.46472,0.32813,-3.32914,0.2731,2.18492,0.40865,2.19412,1.19153,1.49046,0.40977,0.53696,0.3857,-0.50428,1.43826,2.0,71.913,77.472,75,0,125,4.0
B0005,122,2008-05-17T02:32:13,24.0,-0.78035,0.90532,0.54168,1.23472,0.90269,0.06666,-1.23825,-0.74301,-0.44858,0.82832,-0.36798,0.4522,-0.22932,0.94024,1.40015,-0.02058,1.38655,0.92199,1.11727,0.42613,0.58848,0.42944,-0.59747,1.41735,2.0,70.868,76.346,75,0,125,3.0
B0005,123,2008-05-17T07:25:19,24.0,-0.81508,0.90532,0.56682,1.26074,0.90269,0.02471,-1.2657,-0.76422,-0.47637,0.83431,-0.29191,0.51638,-0.11862,0.45505,0.59357,-0.29311,0.57898,0.73965,0.77907,0.54068,0.67434,0.52666,-0.64591,1.40698,2.0,70.349,75.787,75,0,125,2.0
B0005,124,2008-05-17T12:21:15,24.0,-0.85859,0.88267,0.56652,1.13524,0.87993,-0.03001,-1.13489,-0.59454,-0.46711,0.75322,-0.24401,0.52408,-0.22932,0.09115,0.31018,-0.29992,0.29524,0.76344,0.7091,0.67159,0.7721,0.62873,-0.67447,1.4012,2.0,70.06,75.476,75,0,125,1.0
B0005,125,2008-05-17T17:15:37,24.0,-0.85278,0.83736,0.57354,1.04952,0.83439,-0.06101,-1.04769,-0.5097,-0.47985,0.68971,-0.19986,0.57884,-0.30313,1.66803,0.26659,-0.36805,0.25159,0.79515,0.72076,0.72068,0.7972,0.66761,-0.69609,1.3967,2.0,69.835,75.234,75,0,125,0.0
B0005,126,2008-05-17T22:10:51,24.0,-0.93162,0.82604,0.56915,1.06636,0.82301,-0.08655,-1.06626,-0.47788,-0.45784,0.72127,-0.18296,0.53863,0.17661,0.2731,0.15759,-0.29992,0.16428,0.77929,0.69744,0.74522,0.85928,0.72108,-0.72002,1.39128,2.0,69.564,74.942,75,0,125,0.0
B0005,127,2008-05-18T03:05:19,24.0,-0.92772,0.78074,0.57675,0.98677,0.77747,-0.11573,-0.98551,-0.41425,-0.47058,0.66135,-0.17075,0.5951,-0.45074,0.2731,0.07039,-0.38849,0.07698,0.78722,0.67411,0.78613,0.88306,0.7308,-0.74407,1.38623,2.0,69.311,74.669,75,0,125,0.0
B0005,128,2008-05-18T08:00:50,24.0,-0.92849,0.74676,0.59283,1.03652,0.74332,-0.1285,-1.04123,-0.47788,-0.49375,0.68172,-0.136,0.65158,0.0659,-0.09079,-0.1912,-0.55882,-0.18494,0.70794,0.55749,0.79431,0.88702,0.74538,-0.7702,1.38044,2.0,69.022,74.357,75,0,125,0.0
B0005,129,2008-05-18T12:44:48,24.0,-0.96733,0.86002,0.60159,1.16049,0.85716,-0.1212,-1.16315,-0.58393,-0.49259,0.77759,-0.10218,0.65928,0.1397,0.21245,-0.34379,-0.57926,-0.33772,0.66038,0.49918,0.8025,0.91741,0.76725,-0.7917,1.37524,2.0,68.762,74.077,75,0,125,0.0
B0005,130,2008-05-18T17:36:29,24.0,-1.00282,0.62218,0.59283,0.96534,0.6181,-0.18321,-0.97502,-0.38244,-0.48216,0.64338,-0.05898,0.66698,0.1028,1.84998,-0.32199,-0.53838,-0.3159,0.73173,0.54583,0.87613,0.97817,0.8353,-0.81563,1.37051,2.0,68.526,73.823,75,0,125,0.0
B0005,131,2008-05-18T22:31:45,24.0,-1.0014,0.79206,0.5861,0.80234,0.78886,-0.21422,-0.79091,-0.17034,-0.46827,0.57028,-0.04301,0.66698,-0.00791,-0.39404,-0.2566,-0.4975,-0.25042,0.811,0.60414,0.94159,1.01252,0.87176,-0.81771,1.37051,2.0,68.525,73.823,75,0,125,0.0
B0005,132,2008-05-19T03:27:07,24.0,-1.00258,0.75809,0.60189,0.91101,0.75471,-0.21239,-0.90719,-0.2976,-0.49027,0.6226,-0.02986,0.72431,0.39802,0.3944,-0.43099,-0.62695,-0.42503,0.75551,0.53417,0.94159,1.01648,0.87905,-0.84257,1.36474,2.0,68.237,73.512,75,0,125,0.0
B0005,133,2008-05-19T15:34:33,24.0,-0.96724,-0.26119,0.57003,1.10233,-0.05353,-0.14126,-1.18173,-0.68998,-0.49027,0.73685,-0.14445,0.66099,0.36112,0.33375,1.11676,-0.21816,1.12463,1.00127,1.11727,0.61432,0.80908,0.65303,-0.78985,1.37539,2.0,68.77,74.086,75,0,125,0.0
B0005,134,2008-05-19T20:59:48,24.0,-0.92825,1.29038,0.56156,1.24391,1.28974,-0.02818,-1.22049,-0.63696,-0.4312,0.92858,-0.2271,0.59596,0.32422,0.1518,1.37835,-0.09553,1.38655,1.10433,1.28054,0.6225,0.78795,0.59713,-0.73517,1.38611,2.0,69.306,74.663,75,0,125,0.0
B0005,135,2008-05-20T01:16:42,24.0,-0.96708,1.05255,0.59663,1.26227,1.05068,-0.07925,-1.25763,-0.7218,-0.47985,0.88504,-0.11909,0.71575,0.25041,-0.21209,0.81157,-0.3408,0.81907,1.03298,1.10561,0.76159,0.89231,0.71379,-0.80916,1.36985,2.0,68.493,73.787,75,0,125,0.0
B0005,136,2008-05-20T06:12:06,24.0,-1.00238,0.76941,0.58757,0.8429,0.76609,-0.20875,-0.83452,-0.24458,-0.47058,0.61821,-0.06837,0.72431,0.0659,-0.21209,0.28839,-0.40893,0.29524,1.03298,0.93068,0.95795,1.02705,0.88877,-0.84026,1.36478,2.0,68.239,73.514,75,0,125,0.0
B0005,137,2008-05-20T11:07:23,24.0,-1.04129,0.78074,0.62556,1.27681,0.77747,-0.16315,-1.29235,-0.7324,-0.51459,0.87026,-0.0139,0.78934,-0.56145,0.69765,-0.38739,-0.68146,-0.38137,0.79515,0.6158,0.96613,1.05611,0.90092,-0.88304,1.35432,2.0,67.716,72.951,75,0,125,0.0
B0005,138,2008-05-20T15:57:27,24.0,-1.03893,0.79206,0.61007,1.10309,0.78886,-0.17957,-1.10744,-0.54151,-0.49259,0.7732,-0.04301,0.78763,0.17661,-0.21209,0.41918,-0.38168,0.40437,1.10433,1.0473,0.9825,1.06403,0.92765,-0.88084,1.35464,2.0,67.732,72.968,75,0,125,0.0
B0005,139,2008-05-20T20:50:39,24.0,-1.03812,0.78074,0.59633,0.83984,0.77747,-0.22151,-0.83048,-0.24458,-0.47406,0.61421,-0.04489,0.78848,-0.34003,0.7583,0.96416,-0.29311,0.97185,1.26288,1.28054,0.94159,1.04026,0.87662,-0.88281,1.3547,2.0,67.735,72.971,75,0,125,0.0
B0005,140,2008-05-21T01:39:38,24.0,-1.07573,0.83736,0.60568,0.85973,0.83439,-0.24887,-0.84824,-0.23397,-0.47753,0.63978,-0.00075,0.79875,-0.22932,2.33517,0.44098,-0.443,0.4262,1.12811,1.02398,0.99886,1.09574,0.91793,-0.90859,1.34931,2.0,67.466,72.681,75,0,125,0.0
B0005,141,2008-05-21T06:24:27,24.0,-1.11595,0.87134,0.60948,0.76484,0.86854,-0.30724,-0.74489,-0.0855,-0.4729,0.58426,0.05748,0.80645,-0.19242,0.7583,-0.30019,-0.59289,-0.29407,0.9537,0.72076,1.09704,1.18028,1.01028,-0.93506,1.34419,2.0,67.209,72.405,75,0,125,0.0
B0005,142,2008-05-21T11:18:06,24.0,-1.1138,0.79206,0.6241,0.81688,0.78886,-0.32183,-0.80545,-0.18095,-0.49722,0.60702,0.11008,0.86122,-1.11498,-0.03014,-0.73618,-0.72915,-0.73059,0.89821,0.59248,1.2034,1.23708,1.09048,-0.95888,1.33899,2.0,66.95,72.125,75,0,125,0.0
B0005,143,2008-05-21T16:10:21,24.0,-1.11392,0.80339,0.61679,0.80693,0.80024,-0.30724,-0.79414,-0.18095,-0.4868,0.61102,0.07721,0.86036,-0.08171,1.91063,-0.0822,-0.51794,-0.07581,1.13604,0.94234,1.2034,1.23576,1.11235,-0.95703,1.33891,2.0,66.946,72.121,75,0,125,0.0
B0005,144,2008-05-21T21:02:09,24.0,-1.14706,0.82604,0.62936,1.04034,0.82301,-0.26894,-1.03881,-0.40365,-0.49606,0.76601,0.0866,0.87149,-1.22569,0.3944,0.17939,-0.57245,0.16428,1.08847,0.96567,1.05613,1.17764,0.98355,-0.97518,1.33401,2.0,66.7,71.856,75,0,125,0.0
B0005,145,2008-05-22T01:42:59,24.0,-1.14738,0.74676,0.63608,0.89264,0.74332,-0.3273,-0.88862,-0.25518,-0.50765,0.64977,0.12229,0.93053,-0.00791,0.637,-0.43099,-0.79047,-0.42503,0.94577,0.69744,1.12977,1.21991,1.04188,-1.00305,1.32864,2.0,66.432,71.568,75,0,125,0.0
B0005,146,2008-05-22T06:32:40,24.0,-1.18817,0.76941,0.64952,1.0082,0.76609,-0.34371,-1.00812,-0.34002,-0.51691,0.72926,0.20306,0.93737,0.1028,1.48609,-1.06317,-0.94717,-1.05799,0.79515,0.44087,1.21977,1.29917,1.1245,-1.02825,1.32317,2.0,66.159,71.273,75,0,125,0.0
B0005,147,2008-05-22T11:23:22,24.0,-1.18837,0.79206,0.66647,1.19416,0.78886,-0.32183,-1.20353,-0.55212,-0.54008,0.82832,0.25472,0.99299,0.17661,0.2731,-1.36836,-1.05619,-1.40721,0.73965,0.3709,1.27704,1.33219,1.1804,-1.04837,1.31817,2.0,65.908,71.003,75,0,125,0.0
B0005,148,2008-05-22T16:17:58,24.0,-1.18337,0.72411,0.65829,1.18345,0.72056,-0.29994,-1.19626,-0.57333,-0.53197,0.83911,0.17019,0.99128,-0.04481,1.42544,-0.53999,-0.78366,-0.53416,1.01712,0.79073,1.25249,1.3137,1.18283,-1.04421,1.31847,2.0,65.923,71.019,75,0,125,0.0
B0005,149,2008-05-22T20:59:50,24.0,-1.22477,0.81471,0.63958,0.90642,0.81162,-0.36742,-0.89831,-0.23397,-0.49491,0.7005,0.18522,0.94507,-0.78286,0.87959,-0.51819,-0.73597,-0.51233,1.01712,0.75575,1.25249,1.34012,1.16339,-1.04872,1.31829,2.0,65.915,71.01,75,0,125,0.0
B0005,150,2008-05-23T12:13:16,24.0,-1.18439,-0.49902,0.62556,1.01203,-0.50887,-0.41485,-1.1034,-0.70059,-0.53081,0.67853,0.31013,0.93481,0.17661,0.1518,-1.34656,-1.04937,-1.34173,0.6366,0.28926,1.16249,1.26086,1.09777,-1.02975,1.32387,2.0,66.194,71.311,75,0,125,0.0
B0005,151,2008-05-23T20:14:29,24.0,-1.07748,1.39231,0.55425,0.82377,1.39219,-0.24522,-0.76992,-0.11732,-0.38603,0.75482,-0.00451,0.68324,-1.85304,0.637,0.07039,-0.37487,0.07698,0.94577,0.81406,0.94977,1.06932,0.90335,-0.86038,1.36012,2.0,68.006,73.263,75,0,125,0.0
B0005,152,2008-05-24T01:09:21,24.0,-1.15133,0.76941,0.6013,1.08549,0.76609,-0.26164,-1.09048,-0.54151,-0.45784,0.85708,0.08754,0.81244,-0.34003,0.33375,-0.0822,-0.56564,-0.07581,0.94577,0.81406,1.00704,1.15122,0.95682,-0.94952,1.33953,2.0,66.977,72.154,75,0,125,0.0
B0005,153,2008-05-24T06:00:20,24.0,-1.18557,0.76941,0.6314,1.25539,0.76609,-0.26346,-1.26974,-0.71119,-0.49259,0.94856,0.14671,0.88004,-0.15552,1.30414,-0.47459,-0.79047,-0.46868,0.80308,0.62746,1.00704,1.175,0.9714,-0.99565,1.32903,2.0,66.451,71.588,75,0,125,0.0
