battery_id,cycle_number,start_time_iso,ambient_temperature,duration_s,v_start,v_end,v_min,v_max,v_mean,v_drop,i_mean,i_min,i_max,t_start,t_end,t_min,t_max,t_mean,temp_rise,temp_rise_rate,energy_wh,re_electrolyte_ohms,rct_charge_transfer_ohms,capacity_ah,nominal_capacity_ah,soh_pct,soh_first_cycle_pct,eol_cycle_80,rul_80,eol_cycle_70,rul_70
B0005,94,2008-05-10T11:16:04,24.0,3056.44,4.1979,3.5294,2.6338,4.1979,3.5083,1.564,-1.8027,-2.018,0.0032,24.27,35.88,24.25,40.29,33.01,16.03,0.005243,5.3795,0.058401,0.081617,1.52695,2.0,76.348,82.25,75,0,125.0,31.0
B0005,95,2008-05-10T16:11:56,24.0,3048.22,4.198,3.5419,2.6716,4.198,3.5092,1.5264,-1.7959,-2.0167,0.0012,24.15,35.63,24.15,40.18,32.92,16.04,0.005261,5.3437,0.057139,0.08203,1.51696,2.0,75.848,81.711,75,0,125.0,30.0
B0005,96,2008-05-10T21:07:54,24.0,3039.22,4.1979,3.5401,2.6541,4.1979,3.5068,1.5438,-1.7953,-2.0185,0.0027,24.21,35.75,24.21,40.32,33.0,16.11,0.005301,5.3225,0.056847,0.084309,1.5119,2.0,75.595,81.439,75,0,125.0,29.0
B0005,97,2008-05-11T02:05:21,24.0,3039.05,4.1977,3.5453,2.6568,4.1977,3.5061,1.5409,-1.7894,-2.0206,0.003,24.23,35.64,24.23,40.34,33.04,16.11,0.0053,5.3021,0.059715,0.081281,1.50656,2.0,75.328,81.151,75,0,125.0,28.0
B0005,98,2008-05-11T06:55:27,24.0,3030.38,4.1979,3.5431,2.6363,4.1979,3.5037,1.5616,-1.7884,-2.0174,0.002,24.26,35.72,24.26,40.43,33.08,16.17,0.005337,5.2812,0.057876,0.082762,1.50155,2.0,75.077,80.881,75,0,125.0,27.0
B0005,99,2008-05-11T11:52:47,24.0,3021.0,4.1973,3.558,2.6995,4.1973,3.5067,1.4978,-1.7815,-2.0225,0.0027,24.23,35.47,24.23,40.31,33.05,16.09,0.005325,5.2451,0.057106,0.083893,1.49084,2.0,74.542,80.305,75,0,125.0,26.0
B0005,100,2008-05-11T16:49:58,24.0,3021.75,4.1975,3.562,2.6982,4.1975,3.5059,1.4993,-1.7753,-2.0179,0.0006,24.27,35.42,24.27,40.39,33.12,16.11,0.005332,5.2262,0.058324,0.082336,1.48587,2.0,74.293,80.037,75,0,125.0,25.0
B0005,101,2008-05-11T21:47:12,24.0,3012.26,4.1974,3.5617,2.6912,4.1974,3.5042,1.5063,-1.7742,-2.0185,0.0026,24.26,35.44,24.26,40.43,33.13,16.17,0.005368,5.2042,0.05854,0.0826,1.48041,2.0,74.021,79.743,75,0,125.0,24.0
B0005,102,2008-05-12T02:36:58,24.0,3002.64,4.1977,3.5627,2.6902,4.1977,3.5031,1.5076,-1.7739,-2.0172,0.0023,24.25,35.44,24.25,40.44,33.13,16.19,0.005392,5.184,0.05761,0.083618,1.47521,2.0,73.76,79.462,75,0,125.0,23.0
B0005,103,2008-05-12T12:56:34,24.0,3012.0,4.1925,3.5448,2.6355,4.1925,3.4982,1.557,-1.781,-2.017,0.0014,24.34,35.71,24.34,40.58,33.2,16.24,0.005392,5.2176,0.056877,0.084536,1.4859,2.0,74.295,80.038,75,0,125.0,22.0
B0005,104,2008-05-12T18:59:59,24.0,3020.11,4.2028,3.5358,2.6595,4.2028,3.5066,1.5434,-1.7879,-2.0206,0.0038,25.06,36.32,25.05,41.0,33.79,15.94,0.005278,5.2681,0.058412,0.078166,1.49609,2.0,74.805,80.587,75,0,125.0,21.0
B0005,105,2008-05-12T23:53:17,24.0,3002.17,4.198,3.5446,2.6446,4.198,3.5015,1.5534,-1.7802,-2.0181,0.0029,24.85,36.14,24.85,41.0,33.67,16.15,0.005378,5.205,0.060198,0.083773,1.4808,2.0,74.04,79.764,75,0,125.0,20.0
B0005,106,2008-05-13T04:35:25,24.0,2992.7,4.198,3.5564,2.672,4.198,3.5017,1.5261,-1.7731,-2.0179,0.0008,24.69,35.82,24.68,40.84,33.54,16.15,0.005398,5.1642,0.059884,0.083612,1.46975,2.0,73.488,79.169,75,0,125.0,19.0
B0005,107,2008-05-13T09:24:04,24.0,2964.47,4.1922,3.5574,2.6598,4.1922,3.4966,1.5323,-1.7706,-2.0276,0.0054,24.44,35.65,24.44,40.69,33.32,16.25,0.00548,5.1004,0.058875,0.083706,1.4539,2.0,72.695,78.315,75,0,125.0,18.0
B0005,108,2008-05-13T14:20:24,24.0,2983.38,4.197,3.5704,2.6884,4.197,3.4992,1.5086,-1.7601,-2.0173,0.0016,24.38,35.39,24.38,40.7,33.35,16.32,0.005469,5.1032,0.058445,0.084351,1.45415,2.0,72.707,78.328,75,0,125.0,17.0
B0005,109,2008-05-13T19:04:20,24.0,2975.3,4.1976,3.5577,2.6377,4.1976,3.4961,1.5599,-1.7656,-2.0171,0.0027,24.72,35.9,24.7,41.06,33.65,16.34,0.005494,5.1043,0.060551,0.083281,1.45502,2.0,72.751,78.375,75,0,125.0,16.0
B0005,110,2008-05-13T23:59:26,24.0,2974.99,4.1964,3.5621,2.6451,4.1964,3.4959,1.5513,-1.7588,-2.0179,0.0032,24.85,35.88,24.85,41.2,33.79,16.35,0.005494,5.0826,0.05995,0.08319,1.44904,2.0,72.452,78.053,75,0,125.0,15.0
B0005,111,2008-05-14T04:55:57,24.0,2966.25,4.1971,3.5768,2.698,4.1971,3.4976,1.4991,-1.7516,-2.0291,0.0038,24.59,35.37,24.58,40.84,33.52,16.25,0.005479,5.045,0.059565,0.08487,1.43867,2.0,71.934,77.494,75,0,125.0,14.0
B0005,112,2008-05-14T09:52:22,24.0,2956.36,4.1969,3.5772,2.6929,4.1969,3.4957,1.504,-1.7513,-2.025,0.0013,24.39,35.32,24.38,40.76,33.39,16.38,0.00554,5.0237,0.059853,0.084739,1.43345,2.0,71.672,77.213,75,0,125.0,13.0
B0005,113,2008-05-14T14:35:22,24.0,2956.34,4.1971,3.5697,2.6484,4.1971,3.4929,1.5487,-1.7512,-2.017,0.0017,24.65,35.64,24.64,41.11,33.67,16.47,0.00557,5.0214,0.058745,0.087117,1.4334,2.0,71.67,77.21,75,0,125.0,12.0
B0005,114,2008-05-14T19:31:39,24.0,2956.41,4.1962,3.5763,2.6832,4.1962,3.4955,1.513,-1.7446,-2.0176,0.0023,24.93,35.69,24.93,41.27,33.91,16.34,0.005527,5.0052,0.060838,0.084909,1.42806,2.0,71.403,76.923,75,0,125.0,11.0
B0005,115,2008-05-15T00:27:55,24.0,2947.27,4.1968,3.578,2.685,4.1968,3.4942,1.5118,-1.7436,-2.0245,0.0014,24.8,35.57,24.8,41.16,33.79,16.35,0.005548,4.9848,0.059938,0.0848,1.42292,2.0,71.146,76.646,75,0,125.0,10.0
B0005,116,2008-05-15T05:24:04,24.0,2937.98,4.1962,3.5783,2.6699,4.1962,3.4912,1.5263,-1.7425,-2.0169,0.0033,24.58,35.41,24.58,41.03,33.61,16.45,0.0056,4.9607,0.059596,0.085188,1.41743,2.0,70.871,76.35,75,0,125.0,9.0
B0005,117,2008-05-15T10:20:03,24.0,2929.12,4.1966,3.5795,2.6641,4.1966,3.4889,1.5325,-1.742,-2.0198,0.0026,24.36,35.3,24.35,40.94,33.46,16.58,0.00566,4.9396,0.058401,0.086329,1.41241,2.0,70.62,76.08,75,0,125.0,8.0
B0005,118,2008-05-15T15:10:59,24.0,2928.45,4.1969,3.5733,2.6341,4.1969,3.4874,1.5628,-1.7422,-2.0182,0.001,24.62,35.61,24.62,41.24,33.72,16.62,0.005677,4.9396,0.062605,0.085021,1.41258,2.0,70.629,76.089,75,0,125.0,7.0
B0005,119,2008-05-15T19:56:47,24.0,2929.38,4.1968,3.5809,2.6838,4.1968,3.492,1.513,-1.7358,-2.0179,0.0023,25.03,35.72,25.01,41.44,34.05,16.41,0.005601,4.9274,0.061152,0.084856,1.4076,2.0,70.38,75.821,75,0,125.0,6.0
B0005,120,2008-05-16T16:54:59,24.0,2946.03,4.1893,3.5559,2.66,4.1893,3.4916,1.5293,-1.7568,-2.0172,0.0036,25.16,35.9,25.16,41.17,33.89,16.01,0.005434,5.0219,0.059631,0.085035,1.43339,2.0,71.67,77.21,75,0,125.0,5.0
B0005,121,2008-05-16T21:37:39,24.0,2955.44,4.2011,3.5519,2.65,4.2011,3.4956,1.5511,-1.7573,-2.0257,0.0023,25.21,36.12,25.21,41.36,34.07,16.15,0.005465,5.0463,0.059631,0.085035,1.43826,2.0,71.913,77.472,75,0,125.0,4.0
B0005,122,2008-05-17T02:32:13,24.0,2937.62,4.1969,3.5736,2.6937,4.1969,3.4939,1.5032,-1.7428,-2.0173,0.0034,24.85,35.49,24.84,41.02,33.75,16.17,0.005504,4.9657,0.060987,0.08584,1.41735,2.0,70.868,76.346,75,0,125.0,3.0
B0005,123,2008-05-17T07:25:19,24.0,2929.08,4.1969,3.5822,2.6971,4.1969,3.4916,1.4998,-1.7353,-2.017,0.0026,24.48,35.09,24.47,40.79,33.46,16.31,0.005569,4.9238,0.061004,0.085884,1.40698,2.0,70.349,75.787,75,0,125.0,2.0
B0005,124,2008-05-17T12:21:15,24.0,2918.38,4.1967,3.5821,2.6807,4.1967,3.4886,1.516,-1.7344,-2.0173,0.002,24.35,35.08,24.34,40.82,33.4,16.47,0.005643,4.8991,0.062329,0.088222,1.4012,2.0,70.06,75.476,75,0,125.0,1.0
B0005,125,2008-05-17T17:15:37,24.0,2919.81,4.1963,3.5845,2.6695,4.1963,3.4869,1.5268,-1.728,-2.0175,0.0046,24.33,34.98,24.32,40.86,33.41,16.53,0.005662,4.8804,0.061503,0.08727,1.3967,2.0,69.835,75.234,75,0,125.0,0.0
B0005,126,2008-05-17T22:10:51,24.0,2900.42,4.1962,3.583,2.6717,4.1962,3.4855,1.5245,-1.7327,-2.0162,0.0023,24.28,35.08,24.28,40.84,33.39,16.56,0.005709,4.8597,0.061419,0.087204,1.39128,2.0,69.564,74.942,75,0,125.0,0.0
B0005,127,2008-05-18T03:05:19,24.0,2901.38,4.1958,3.5856,2.6613,4.1958,3.4839,1.5345,-1.7261,-2.0179,0.0023,24.24,34.95,24.24,40.85,33.37,16.61,0.005727,4.8389,0.061217,0.087282,1.38623,2.0,69.311,74.669,75,0,125.0,0.0
B0005,128,2008-05-18T08:00:50,24.0,2901.19,4.1955,3.5911,2.6678,4.1955,3.4832,1.5276,-1.7195,-2.0165,0.0017,24.12,34.7,24.12,40.75,33.27,16.62,0.00573,4.8163,0.062704,0.086791,1.38044,2.0,69.022,74.357,75,0,125.0,0.0
B0005,129,2008-05-18T12:44:48,24.0,2891.64,4.1965,3.5941,2.684,4.1965,3.4836,1.5125,-1.7186,-2.0163,0.0022,24.05,34.67,24.05,40.69,33.22,16.63,0.005753,4.7977,0.061726,0.088378,1.37524,2.0,68.762,74.077,75,0,125.0,0.0
B0005,130,2008-05-18T17:36:29,24.0,2882.91,4.1944,3.5911,2.6585,4.1944,3.4802,1.5358,-1.7177,-2.0164,0.0049,24.06,34.73,24.06,40.78,33.26,16.72,0.005799,4.777,0.061852,0.086979,1.37051,2.0,68.526,73.823,75,0,125.0,0.0
B0005,131,2008-05-18T22:31:45,24.0,2883.26,4.1959,3.5888,2.6372,4.1959,3.4785,1.5586,-1.7177,-2.0167,0.0012,24.09,34.79,24.09,40.88,33.31,16.8,0.005825,4.7752,0.063104,0.088522,1.37051,2.0,68.525,73.823,75,0,125.0,0.0
B0005,132,2008-05-19T03:27:07,24.0,2882.97,4.1956,3.5942,2.6514,4.1956,3.4786,1.5442,-1.711,-2.0156,0.0025,24.01,34.6,24.01,40.81,33.25,16.8,0.005828,4.7537,0.062287,0.089231,1.36474,2.0,68.237,73.512,75,0,125.0,0.0
B0005,133,2008-05-19T15:34:33,24.0,2891.66,4.1866,3.5833,2.6764,4.1885,3.4825,1.5102,-1.7184,-2.0157,0.0024,24.72,35.2,24.72,41.12,33.75,16.4,0.005671,4.7993,0.062705,0.088387,1.37539,2.0,68.77,74.086,75,0,125.0,0.0
B0005,134,2008-05-19T20:59:48,24.0,2901.25,4.2003,3.5804,2.6949,4.2003,3.4887,1.5054,-1.726,-2.0158,0.0021,24.84,35.38,24.84,41.25,33.89,16.41,0.005655,4.8466,0.062705,0.088387,1.38611,2.0,69.306,74.663,75,0,125.0,0.0
B0005,135,2008-05-20T01:16:42,24.0,2891.7,4.1982,3.5924,2.6973,4.1982,3.4859,1.5008,-1.712,-2.016,0.0015,24.58,35.02,24.58,41.16,33.74,16.58,0.005734,4.7826,0.062705,0.088387,1.36985,2.0,68.493,73.787,75,0,125.0,0.0
B0005,136,2008-05-20T06:12:06,24.0,2883.02,4.1957,3.5893,2.6425,4.1957,3.4788,1.5532,-1.711,-2.0165,0.0015,24.34,34.92,24.34,41.16,33.59,16.82,0.005836,4.7557,0.053286,0.081569,1.36478,2.0,68.239,73.514,75,0,125.0,0.0
B0005,137,2008-05-20T11:07:23,24.0,2873.45,4.1958,3.6023,2.6992,4.1958,3.4813,1.4965,-1.7034,-2.0182,0.003,24.03,34.52,24.03,40.86,33.32,16.83,0.005858,4.7187,0.052931,0.082757,1.35432,2.0,67.716,72.951,75,0,125.0,0.0
B0005,138,2008-05-20T15:57:27,24.0,2874.03,4.1959,3.597,2.6765,4.1959,3.4804,1.5194,-1.7036,-2.0162,0.0015,24.4,34.96,24.39,41.25,33.69,16.85,0.005864,4.7206,0.055889,0.082263,1.35464,2.0,67.732,72.968,75,0,125.0,0.0
B0005,139,2008-05-20T20:50:39,24.0,2874.23,4.1958,3.5923,2.6421,4.1958,3.4781,1.5537,-1.7035,-2.0176,0.0031,24.65,35.09,24.65,41.45,33.89,16.8,0.005846,4.7189,0.058418,0.080298,1.3547,2.0,67.735,72.971,75,0,125.0,0.0
B0005,140,2008-05-21T01:39:38,24.0,2864.98,4.1963,3.5955,2.6447,4.1963,3.4766,1.5515,-1.7023,-2.0173,0.0057,24.41,34.87,24.4,41.28,33.67,16.87,0.005888,4.6966,0.056411,0.081922,1.34931,2.0,67.466,72.681,75,0,125.0,0.0
B0005,141,2008-05-21T06:24:27,24.0,2855.09,4.1966,3.5968,2.6323,4.1966,3.4734,1.5643,-1.7014,-2.0172,0.0031,24.07,34.65,24.07,41.06,33.41,16.99,0.005952,4.6737,0.05568,0.081774,1.34419,2.0,67.209,72.405,75,0,125.0,0.0
B0005,142,2008-05-21T11:18:06,24.0,2855.62,4.1959,3.6018,2.6391,4.1959,3.4726,1.5568,-1.695,-2.0197,0.0018,23.87,34.45,23.87,40.99,33.3,17.12,0.005995,4.6531,0.05621,0.083281,1.33899,2.0,66.95,72.125,75,0,125.0,0.0
B0005,143,2008-05-21T16:10:21,24.0,2855.59,4.196,3.5993,2.6378,4.196,3.4734,1.5582,-1.6951,-2.0169,0.005,24.17,34.76,24.17,41.29,33.6,17.12,0.005994,4.6547,0.055795,0.08295,1.33891,2.0,66.946,72.121,75,0,125.0,0.0
B0005,144,2008-05-21T21:02:09,24.0,2847.44,4.1962,3.6036,2.6683,4.1962,3.4755,1.5279,-1.6938,-2.02,0.0025,24.29,34.68,24.28,41.23,33.62,16.94,0.00595,4.639,0.0578,0.081903,1.33401,2.0,66.7,71.856,75,0,125.0,0.0
B0005,145,2008-05-22T01:42:59,24.0,2847.36,4.1955,3.6059,2.649,4.1955,3.4723,1.5465,-1.6869,-2.0167,0.0029,24.01,34.36,24.01,41.05,33.39,17.03,0.005982,4.6149,0.055775,0.082947,1.32864,2.0,66.432,71.568,75,0,125.0,0.0
B0005,146,2008-05-22T06:32:40,24.0,2837.33,4.1957,3.6105,2.6641,4.1957,3.4714,1.5317,-1.6861,-2.0164,0.0043,23.72,34.13,23.72,40.86,33.17,17.14,0.006042,4.5931,0.056559,0.082375,1.32317,2.0,66.159,71.273,75,0,125.0,0.0
B0005,147,2008-05-22T11:23:22,24.0,2837.28,4.1959,3.6163,2.6884,4.1959,3.4726,1.5075,-1.6796,-2.0162,0.0023,23.58,33.97,23.56,40.79,33.11,17.21,0.006067,4.5757,0.053344,0.084486,1.31817,2.0,65.908,71.003,75,0,125.0,0.0
B0005,148,2008-05-22T16:17:58,24.0,2838.51,4.1953,3.6135,2.687,4.1953,3.4738,1.5084,-1.6798,-2.0168,0.0042,23.96,34.37,23.96,41.14,33.47,17.18,0.006053,4.5793,0.056262,0.083066,1.31847,2.0,65.923,71.019,75,0,125.0,0.0
B0005,149,2008-05-22T20:59:50,24.0,2828.33,4.1961,3.6071,2.6508,4.1961,3.4701,1.5453,-1.6852,-2.0188,0.0033,23.97,34.44,23.97,41.14,33.44,17.18,0.006073,4.5754,0.053394,0.083356,1.31829,2.0,65.915,71.01,75,0,125.0,0.0
B0005,150,2008-05-23T12:13:16,24.0,2838.26,4.1845,3.6023,2.6646,4.1845,3.4675,1.5199,-1.6864,-2.0162,0.0021,23.59,33.98,23.59,40.66,33.04,17.07,0.006013,4.5918,0.058545,0.088369,1.32387,2.0,66.194,71.311,75,0,125.0,0.0
B0005,151,2008-05-23T20:14:29,24.0,2864.55,4.2012,3.5779,2.64,4.2012,3.4768,1.5612,-1.7158,-2.0217,0.0029,24.24,34.97,24.24,41.05,33.49,16.81,0.005868,4.7383,0.057849,0.080788,1.36012,2.0,68.006,73.263,75,0,125.0,0.0
B0005,152,2008-05-24T01:09:21,24.0,2846.39,4.1957,3.594,2.6742,4.1957,3.4759,1.5215,-1.7007,-2.0176,0.0024,24.17,34.69,24.17,41.05,33.49,16.88,0.00593,4.6612,0.061424,0.084964,1.33953,2.0,66.977,72.154,75,0,125.0,0.0
B0005,153,2008-05-24T06:00:20,24.0,2837.97,4.1957,3.6043,2.6964,4.1957,3.4758,1.4993,-1.6928,-2.0171,0.004,23.99,34.36,23.99,40.87,33.33,16.88,0.005948,4.6213,0.059523,0.087208,1.32903,2.0,66.451,71.588,75,0,125.0,0.0
B0005,154,2008-05-24T10:42:50,24.0,2838.16,4.1964,3.6088,2.6928,4.1964,3.4747,1.5035,-1.6861,-2.0166,0.0036,23.88,34.18,23.88,40.85,33.27,16.98,0.005981,4.5997,0.059262,0.087779,1.32367,2.0,66.184,71.3,75,0,125.0,0.0
B0005,155,2008-05-24T15:31:10,24.0,2829.84,4.1958,3.6094,2.6817,4.1958,3.4723,1.514,-1.685,-2.0158,0.0029,23.8,34.15,23.8,40.85,33.23,17.05,0.006026,4.5787,0.059524,0.08843,1.31863,2.0,65.932,71.028,75,0,125.0,0.0
B0005,156,2008-05-24T20:21:13,24.0,2829.62,4.1958,3.6149,2.6968,4.1958,3.4729,1.499,-1.6785,-2.0163,0.0013,23.75,33.99,23.75,40.83,33.21,17.07,0.006034,4.5601,0.059677,0.085844,1.31348,2.0,65.674,70.751,75,0,125.0,0.0
B0005,157,2008-05-25T01:06:49,24.0,2819.44,4.1963,3.609,2.6647,4.1963,3.4696,1.5317,-1.6839,-2.0168,0.0043,23.77,34.17,23.77,40.9,33.24,17.13,0.006077,4.5558,0.05976,0.086625,1.3132,2.0,65.66,70.736,75,0,125.0,0.0
B0005,158,2008-05-25T05:57:17,24.0,2819.58,4.1956,3.6143,2.6792,4.1956,3.47,1.5164,-1.6774,-2.0166,0.002,23.7,33.98,23.7,40.84,33.19,17.14,0.006081,4.5362,0.059503,0.086369,1.3078,2.0,65.39,70.445,75,0,125.0,0.0
B0005,159,2008-05-25T10:51:37,24.0,2810.67,4.1953,3.6178,2.7,4.1953,3.4708,1.4954,-1.6764,-2.0181,0.0019,23.68,33.98,23.68,40.82,33.17,17.14,0.006097,4.5195,0.059556,0.088218,1.30303,2.0,65.152,70.188,75,0,125.0,0.0
B0005,160,2008-05-25T15:37:08,24.0,2811.49,4.1954,3.6131,2.6663,4.1954,3.4681,1.5291,-1.6763,-2.0181,0.0024,23.75,34.08,23.75,40.95,33.25,17.19,0.006115,4.5181,0.059491,0.08873,1.30336,2.0,65.168,70.206,75,0,125.0,0.0
B0005,161,2008-05-25T20:23:04,24.0,2802.42,4.1957,3.607,2.6309,4.1957,3.4649,1.5648,-1.6818,-2.0177,0.0043,23.79,34.3,23.79,41.07,33.32,17.28,0.006167,4.5154,0.060521,0.087536,1.30341,2.0,65.171,70.208,75,0,125.0,0.0
B0005,162,2008-05-26T01:13:02,24.0,2801.62,4.1956,3.6149,2.6733,4.1956,3.4679,1.5222,-1.6751,-2.016,0.0021,23.84,34.13,23.83,41.02,33.34,17.19,0.006135,4.4982,0.059827,0.088538,1.29789,2.0,64.894,69.911,75,0,125.0,0.0
B0005,163,2008-05-26T06:01:08,24.0,2802.03,4.1961,3.6109,2.6328,4.1961,3.464,1.5633,-1.6754,-2.0171,0.0015,23.75,34.14,23.74,41.06,33.29,17.31,0.006178,4.495,0.057944,0.088905,1.29807,2.0,64.904,69.921,75,0,125.0,0.0
B0005,164,2008-05-26T10:44:38,24.0,2793.39,4.1966,3.6156,2.6687,4.1966,3.4665,1.5279,-1.6745,-2.0182,0.0017,23.74,34.08,23.74,40.98,33.28,17.24,0.006173,4.4805,0.061759,0.084721,1.29346,2.0,64.673,69.673,75,0,125.0,0.0
B0005,165,2008-05-26T15:30:43,24.0,2793.39,4.1956,3.6212,2.6964,4.1956,3.4685,1.4992,-1.6674,-2.0189,0.0027,23.8,33.99,23.8,40.98,33.32,17.18,0.00615,4.4624,0.058989,0.085736,1.288,2.0,64.4,69.379,75,0,125.0,0.0
B0005,166,2008-05-26T20:21:04,24.0,2792.49,4.1959,3.6192,2.6795,4.1959,3.4668,1.5164,-1.6675,-2.0238,0.0027,23.85,34.06,23.85,41.06,33.37,17.21,0.006165,4.4587,0.05763,0.087424,1.28745,2.0,64.373,69.349,75,0,125.0,0.0
B0005,167,2008-05-27T15:52:41,24.0,2802.02,4.1848,3.5954,2.6787,4.1848,3.4711,1.5061,-1.6889,-2.0173,0.0013,24.93,34.56,24.92,41.05,33.71,16.11,0.00575,4.547,0.057824,0.089757,1.30902,2.0,65.451,70.51,75,0,125.0,0.0
B0005,168,2008-05-27T20:45:42,24.0,2820.39,4.202,3.5899,2.6554,4.202,3.4755,1.5466,-1.6979,-2.0177,0.0033,25.09,34.41,25.09,41.05,33.87,15.96,0.005658,4.6109,0.057824,0.089757,1.32508,2.0,66.254,71.376,75,0,125.0,0.0
B0006,1,2008-04-02T15:25:41,24.0,3690.23,4.1798,2.4758,2.4758,4.1798,3.5569,1.704,-1.9905,-2.0155,0.0004,24.28,39.16,24.28,39.16,32.14,14.89,0.004034,7.2595,,,2.03534,2.0,101.767,100.0,63,62,109.0,108.0
B0006,2,2008-04-02T19:43:48,24.0,3672.34,4.1773,2.3515,2.3515,4.1773,3.5615,1.8258,-1.9903,-2.0149,-0.0002,24.65,39.25,24.64,39.25,32.29,14.6,0.003975,7.2335,,,2.02514,2.0,101.257,99.499,63,61,109.0,107.0
B0006,3,2008-04-03T00:01:06,24.0,3651.64,4.1778,2.4405,2.4405,4.1781,3.5668,1.7373,-1.9899,-2.0144,-0.0007,24.7,39.0,24.7,39.0,32.24,14.3,0.003915,7.2024,,,2.01333,2.0,100.666,98.919,63,60,109.0,106.0
B0006,4,2008-04-03T04:16:37,24.0,3631.56,4.1784,2.4792,2.4792,4.1786,3.5688,1.6992,-1.9896,-2.0142,0.0002,24.65,38.84,24.65,38.84,32.15,14.19,0.003908,7.1659,,,2.01328,2.0,100.664,98.916,63,59,109.0,105.0
B0006,5,2008-04-03T08:33:25,24.0,3629.17,4.178,2.2802,2.2802,4.1782,3.564,1.8978,-1.9895,-2.014,-0.0011,24.63,38.98,24.63,38.98,32.07,14.34,0.003952,7.1518,,,2.00053,2.0,100.026,98.29,63,58,109.0,104.0
B0006,6,2008-04-03T12:55:10,24.0,3652.28,4.1932,2.4393,2.4393,4.1932,3.5736,1.7539,-1.9901,-2.0152,-0.0015,24.34,38.84,24.34,38.84,32.03,14.5,0.003969,7.2176,,,2.0139,2.0,100.695,98.947,63,57,109.0,103.0
B0006,7,2008-04-03T17:17:16,24.0,3650.83,4.1937,2.2812,2.2812,4.1937,3.5711,1.9125,-1.9901,-2.0145,-0.0031,24.43,39.05,24.43,39.05,32.11,14.62,0.004003,7.2103,,,2.0131,2.0,100.655,98.907,63,56,109.0,102.0
B0006,8,2008-04-03T21:28:14,24.0,3572.45,4.1768,2.3664,2.3664,4.1768,3.5682,1.8104,-1.9891,-2.0147,-0.0008,24.65,38.88,24.65,38.88,32.11,14.22,0.003982,7.0475,,,1.96879,2.0,98.439,96.73,63,55,109.0,101.0
B0006,9,2008-04-04T01:38:15,24.0,3550.59,4.1762,2.436,2.436,4.1764,3.5693,1.7401,-1.9892,-2.0151,-0.001,24.56,38.73,24.56,38.73,32.04,14.16,0.003988,7.0069,,,1.96817,2.0,98.408,96.7,63,54,109.0,100.0
B0006,10,2008-04-04T05:48:08,24.0,3551.25,4.1769,2.1864,2.1864,4.1769,3.5634,1.9905,-1.9892,-2.0155,0.0001,24.53,38.99,24.52,38.99,32.0,14.46,0.004072,6.997,,,1.95723,2.0,97.862,96.162,63,53,109.0,99.0
B0006,11,2008-04-04T09:57:19,24.0,3530.25,4.1776,2.3406,2.3406,4.1776,3.5667,1.837,-1.9891,-2.0141,-0.0021,24.41,38.66,24.41,38.66,31.87,14.25,0.004036,6.962,,,1.9456,2.0,97.28,95.591,63,52,109.0,98.0
B0006,12,2008-04-04T17:56:27,24.0,3491.02,4.1779,2.4263,2.4263,4.178,3.5687,1.7516,-1.9888,-2.0135,-0.001,24.67,38.85,24.67,38.85,32.12,14.18,0.004063,6.8871,,,1.93475,2.0,96.738,95.058,63,51,109.0,97.0
B0006,13,2008-04-04T22:01:54,24.0,3470.28,4.1761,2.4754,2.4754,4.1763,3.5692,1.7008,-1.9887,-2.0149,-0.0003,24.83,38.75,24.82,38.75,32.11,13.92,0.004011,6.8474,,,1.92328,2.0,96.164,94.494,63,50,109.0,96.0
B0006,14,2008-04-05T02:20:26,24.0,3470.0,4.1778,2.3424,2.3424,4.178,3.5659,1.8354,-1.9887,-2.0144,-0.0004,24.63,38.77,24.63,38.77,31.99,14.14,0.004074,6.8407,,,1.91189,2.0,95.594,93.935,63,49,109.0,95.0
B0006,15,2008-04-05T06:25:01,24.0,3450.3,4.1771,2.1884,2.1884,4.1774,3.5612,1.9887,-1.9888,-2.0145,-0.0011,24.46,38.85,24.45,38.85,31.88,14.38,0.004169,6.7938,,,1.90107,2.0,95.053,93.403,63,48,109.0,94.0
B0006,16,2008-04-05T10:30:32,24.0,3429.41,4.1755,2.1207,2.1207,4.1756,3.5579,2.0548,-1.9886,-2.0147,-0.0038,24.27,38.87,24.27,38.87,31.77,14.6,0.004256,6.7457,,,1.8892,2.0,94.46,92.82,63,47,109.0,93.0
B0006,17,2008-04-05T14:34:41,24.0,3409.48,4.1774,2.37,2.37,4.1776,3.5628,1.8074,-1.9885,-2.0159,0.001,24.35,38.65,24.35,38.65,31.79,14.29,0.004192,6.7154,,,1.87828,2.0,93.914,92.283,63,46,109.0,92.0
B0006,18,2008-04-05T18:39:25,24.0,3390.42,4.1764,2.248,2.248,4.1764,3.5592,1.9284,-1.9883,-2.0143,0.0003,24.38,38.79,24.38,38.79,31.83,14.41,0.00425,6.671,,,1.86757,2.0,93.378,91.757,63,45,109.0,91.0
B0006,19,2008-04-05T22:46:35,24.0,3390.28,4.1771,2.8844,2.4115,4.1775,3.5581,1.7656,-1.9775,-2.0159,-0.0023,24.47,38.77,24.46,38.77,31.89,14.3,0.004219,6.6492,,,1.86759,2.0,93.379,91.758,63,44,109.0,90.0
