battery_id,cycle_number,start_time_iso,ambient_temperature,duration_s,v_start,v_end,v_min,v_max,v_mean,v_drop,i_mean,i_min,i_max,t_start,t_end,t_min,t_max,t_mean,temp_rise,temp_rise_rate,energy_wh,re_electrolyte_ohms,rct_charge_transfer_ohms,capacity_ah,nominal_capacity_ah,soh_pct,soh_first_cycle_pct,eol_cycle_80,rul_80,eol_cycle_70,rul_70
B0018,96,2008-08-09T15:59:02,24.0,2839.53,4.1862,3.4637,2.3373,4.1867,3.4598,1.8489,-1.8015,-2.0131,0.0022,23.29,35.04,23.28,38.54,31.39,15.25,0.00537,4.9479,0.064317,0.086807,1.40845,2.0,70.422,75.927,45,0,97,1
B0018,97,2008-08-09T19:41:13,24.0,2832.7,4.187,3.476,2.3529,4.1872,3.458,1.8342,-1.7915,-2.0147,0.004,23.26,34.87,23.24,38.55,31.42,15.29,0.005398,4.9042,0.064317,0.086807,1.39685,2.0,69.843,75.302,45,0,97,0
B0018,98,2008-08-09T23:22:00,24.0,2827.08,4.1867,3.496,2.4646,4.1871,3.4614,1.7221,-1.7817,-2.0139,0.0035,23.26,34.6,23.26,38.46,31.44,15.2,0.005377,4.8702,0.064317,0.086807,1.39357,2.0,69.678,75.125,45,0,97,0
B0018,99,2008-08-10T03:01:08,24.0,2821.53,4.1871,3.4985,2.4685,4.1874,3.4611,1.7187,-1.7797,-2.013,0.0019,23.42,34.65,23.41,38.54,31.54,15.13,0.005361,4.8552,0.064317,0.086807,1.38936,2.0,69.468,74.898,45,0,97,0
B0018,100,2008-08-10T07:19:08,24.0,2805.16,4.1852,3.4901,2.4093,4.1853,3.4556,1.7759,-1.7857,-2.013,0.0036,23.25,34.89,23.25,38.65,31.53,15.4,0.005489,4.8357,0.065464,0.0925,1.37857,2.0,68.928,74.316,45,0,97,0
B0018,101,2008-08-10T11:39:39,24.0,2814.91,4.1865,3.5003,2.4776,4.1866,3.4596,1.7089,-1.7784,-2.0124,0.0025,23.28,34.53,23.27,38.46,31.44,15.18,0.005393,4.8367,0.065453,0.088841,1.3849,2.0,69.245,74.658,45,0,97,0
B0018,102,2008-08-10T15:21:25,24.0,2801.16,4.1846,3.4884,2.3356,4.1847,3.4507,1.8489,-1.7778,-2.0142,0.0023,23.18,34.72,23.18,38.66,31.48,15.47,0.005524,4.801,0.065453,0.088841,1.37033,2.0,68.516,73.872,45,0,97,0
B0018,103,2008-08-10T19:01:07,24.0,2794.19,4.1871,3.4997,2.442,4.1872,3.4555,1.7451,-1.7764,-2.0145,0.0027,23.35,34.72,23.35,38.66,31.58,15.31,0.005479,4.7911,0.065453,0.088841,1.37335,2.0,68.667,74.035,45,0,97,0
B0018,104,2008-08-10T22:40:10,24.0,2785.39,4.1861,3.5035,2.4652,4.1861,3.4558,1.7209,-1.7753,-2.0133,0.0035,23.45,34.78,23.43,38.7,31.65,15.25,0.005476,4.7719,0.065453,0.088841,1.36795,2.0,68.397,73.744,45,0,97,0
B0018,105,2008-08-11T02:53:19,24.0,2779.5,4.1835,3.4965,2.3709,4.1835,3.4487,1.8126,-1.7742,-2.0134,0.0078,23.3,34.89,23.3,38.87,31.66,15.58,0.005604,4.7498,0.066057,0.090244,1.35671,2.0,67.836,73.138,45,0,97,0
B0018,106,2008-08-14T13:04:49,24.0,2899.23,4.1871,3.4124,2.4619,4.1871,3.4745,1.7252,-1.8197,-2.0128,0.0026,22.46,34.3,22.46,37.36,30.43,14.91,0.005142,5.1303,0.065509,0.089572,1.46043,2.0,73.022,78.729,45,0,97,0
B0018,107,2008-08-14T16:49:56,24.0,2894.92,4.1873,3.4185,2.4247,4.1874,3.474,1.7626,-1.8097,-2.02,0.0091,23.07,34.62,23.06,37.88,31.02,14.81,0.005117,5.0951,0.065509,0.089572,1.4501,2.0,72.505,78.172,45,0,97,0
B0018,108,2008-08-14T20:29:23,24.0,2888.25,4.1871,3.4351,2.4447,4.1876,3.4744,1.7424,-1.7993,-2.0134,0.0038,23.48,34.69,23.48,38.16,31.39,14.67,0.005081,5.0535,0.065509,0.089572,1.43814,2.0,71.907,77.528,45,0,97,0
B0018,109,2008-08-15T00:08:59,24.0,2873.91,4.1873,3.4447,2.4436,4.1876,3.4718,1.7437,-1.7959,-2.0146,0.0043,23.34,34.55,23.34,38.05,31.25,14.71,0.005118,5.0164,0.065509,0.089572,1.42837,2.0,71.418,77.001,45,0,97,0
B0018,110,2008-08-15T03:59:10,24.0,2847.41,4.1858,3.4584,2.4666,4.1862,3.4685,1.7192,-1.7956,-2.0125,0.0041,23.07,34.38,23.05,37.89,31.05,14.82,0.005206,4.9596,0.065509,0.089572,1.41479,2.0,70.739,76.269,45,0,97,0
B0018,111,2008-08-15T08:19:52,24.0,2849.28,4.1869,3.4576,2.4273,4.187,3.4651,1.7596,-1.793,-2.0132,0.0047,22.88,34.25,22.88,37.81,30.89,14.93,0.00524,4.9541,0.066025,0.089397,1.41389,2.0,70.694,76.22,45,0,97,0
B0018,112,2008-08-15T12:00:03,24.0,2833.69,4.1851,3.4738,2.4763,4.1854,3.4653,1.7088,-1.7845,-2.013,0.0013,22.94,34.22,22.93,37.96,31.05,15.02,0.005301,4.8989,0.066025,0.089397,1.39893,2.0,69.947,75.414,45,0,97,0
B0018,113,2008-08-15T15:37:16,24.0,2826.45,4.1858,3.4535,2.3608,4.1863,3.4618,1.825,-1.7936,-2.0189,0.0026,23.44,34.99,23.44,38.52,31.49,15.08,0.005336,4.9105,0.066025,0.089397,1.39533,2.0,69.767,75.22,45,0,97,0
B0018,114,2008-08-15T19:13:34,24.0,2818.31,4.1871,3.4552,2.377,4.1872,3.4633,1.81,-1.7921,-2.0128,0.0078,23.9,35.35,23.89,38.88,31.94,14.98,0.005314,4.894,0.066025,0.089397,1.39005,2.0,69.502,74.935,45,0,97,0
B0018,115,2008-08-15T23:27:04,24.0,2812.72,4.1853,3.4793,2.4568,4.1854,3.4628,1.7285,-1.781,-2.013,0.0028,23.64,34.89,23.64,38.65,31.75,15.01,0.005338,4.8502,0.065289,0.091392,1.38603,2.0,69.301,74.718,45,0,97,0
B0018,116,2008-08-16T03:52:55,24.0,2803.5,4.1928,3.4551,2.3277,4.1931,3.4569,1.8651,-1.799,-2.0122,0.0024,23.14,34.99,23.13,38.43,31.31,15.3,0.005456,4.8772,0.062973,0.087911,1.38822,2.0,69.411,74.836,45,0,97,0
B0018,117,2008-08-16T07:37:37,24.0,2783.25,4.1859,3.481,2.4538,4.1862,3.4575,1.7321,-1.7873,-2.0121,0.0032,23.04,34.47,23.03,38.1,31.13,15.07,0.005414,4.8068,0.062973,0.087911,1.37618,2.0,68.809,74.188,45,0,97,0
B0018,118,2008-08-16T11:21:22,24.0,2776.39,4.1853,3.4746,2.3476,4.186,3.4502,1.8378,-1.7862,-2.0123,0.0039,22.84,34.45,22.83,38.13,30.99,15.29,0.005508,4.7837,0.062973,0.087911,1.36472,2.0,68.236,73.569,45,0,97,0
B0018,119,2008-08-16T15:02:56,24.0,2766.52,4.1862,3.4785,2.3558,4.1868,3.4487,1.8304,-1.785,-2.0132,0.0021,22.68,34.35,22.68,38.04,30.9,15.36,0.005551,4.7614,0.062973,0.087911,1.35899,2.0,67.949,73.26,45,0,97,0
B0018,120,2008-08-16T19:15:49,24.0,2751.52,4.1831,3.488,2.3791,4.1832,3.4446,1.804,-1.7783,-2.0133,0.0029,22.35,34.05,22.35,37.86,30.71,15.5,0.005635,4.7112,0.065169,0.095707,1.34623,2.0,67.312,72.573,45,0,97,0
B0018,121,2008-08-18T14:27:16,24.0,2848.86,4.1918,3.428,2.4447,4.192,3.4673,1.7471,-1.8098,-2.014,0.0032,22.37,34.2,22.37,37.43,30.47,15.06,0.005287,5.0026,0.063739,0.091152,1.42684,2.0,71.342,76.919,45,0,97,0
B0018,122,2008-08-18T18:08:54,24.0,2840.02,4.1855,3.444,2.4319,4.1856,3.4645,1.7536,-1.7897,-2.0124,0.002,22.91,34.24,22.9,37.83,30.94,14.92,0.005253,4.9283,0.063739,0.091152,1.40645,2.0,70.322,75.819,45,0,97,0
B0018,123,2008-08-18T21:48:48,24.0,2817.38,4.1868,3.4346,2.344,4.1868,3.4597,1.8428,-1.797,-2.0124,0.0033,23.12,34.63,23.11,38.08,31.11,14.97,0.005312,4.9037,0.063739,0.091152,1.39349,2.0,69.675,75.121,45,0,97,0
B0018,124,2008-08-19T01:25:43,24.0,2809.23,4.1859,3.4631,2.4564,4.1866,3.4622,1.7295,-1.7862,-2.0132,0.0033,23.04,34.25,23.04,37.88,31.04,14.84,0.005282,4.8591,0.063739,0.091152,1.38825,2.0,69.412,74.838,45,0,97,0
B0018,125,2008-08-19T05:17:05,24.0,2791.19,4.1838,3.4638,2.3955,4.1839,3.4556,1.7882,-1.7842,-2.0123,0.004,22.83,34.28,22.83,37.96,30.97,15.13,0.005419,4.8135,0.063739,0.091152,1.37019,2.0,68.509,73.864,45,0,97,0
B0018,126,2008-08-19T09:39:42,24.0,2794.02,4.1847,3.4731,2.4537,4.1853,3.4587,1.731,-1.7845,-2.0152,0.003,22.85,34.2,22.84,37.88,30.94,15.03,0.00538,4.8228,0.065219,0.090349,1.3797,2.0,68.985,74.377,45,0,97,0
B0018,127,2008-08-19T13:17:33,24.0,2774.72,4.1847,3.4495,2.3063,4.1853,3.4525,1.8784,-1.7921,-2.0142,0.0116,23.18,34.92,23.18,38.43,31.3,15.25,0.005498,4.8054,0.065219,0.090349,1.36866,2.0,68.433,73.782,45,0,97,0
B0018,128,2008-08-19T16:54:51,24.0,2777.84,4.1862,3.4593,2.3471,4.1863,3.4552,1.8391,-1.7828,-2.0128,0.0018,23.72,35.17,23.72,38.85,31.82,15.13,0.005446,4.7893,0.065219,0.090349,1.36274,2.0,68.137,73.463,45,0,97,0
B0018,129,2008-08-19T20:32:20,24.0,2781.12,4.1846,3.4843,2.4884,4.1854,3.462,1.6962,-1.7725,-2.0144,0.0048,24.05,34.92,24.04,38.8,32.0,14.75,0.005305,4.7707,0.065219,0.090349,1.36341,2.0,68.17,73.499,45,0,97,0
B0018,130,2008-08-20T00:43:05,24.0,2760.91,4.1814,3.4815,2.3992,4.1814,3.4522,1.7822,-1.7699,-2.0128,0.0042,23.56,34.81,23.56,38.73,31.74,15.16,0.005492,4.7175,0.065905,0.09201,1.35186,2.0,67.593,72.877,45,0,97,0
B0018,131,2008-08-20T05:02:00,24.0,2753.25,4.1848,3.4577,2.2786,4.1853,3.4477,1.9062,-1.7885,-2.0119,0.0034,23.4,35.08,23.4,38.67,31.53,15.27,0.005546,4.7504,0.066069,0.088959,1.3548,2.0,67.74,73.035,45,0,97,0
B0018,132,2008-08-20T08:37:19,24.0,2742.84,4.1854,3.4773,2.3656,4.1858,3.4479,1.8198,-1.7777,-2.0129,0.0031,23.12,34.58,23.12,38.37,31.28,15.25,0.005559,4.7005,0.066069,0.088959,1.34105,2.0,67.053,72.294,45,0,97,0
